dayDate,ageGroup,verifiedNormalized,avgVerifiedAmount7Days
2022-04-14T00:00:00.000Z,12-15,20.9,178
2022-04-14T00:00:00.000Z,16-19,21.43,169
2022-04-15T00:00:00.000Z,0-4,26.35,323
2022-04-15T00:00:00.000Z,5-11,20.02,402
2022-04-15T00:00:00.000Z,12-15,19.01,170
2022-04-15T00:00:00.000Z,16-19,18.4,158
2022-04-16T00:00:00.000Z,0-4,19.13,299
2022-04-16T00:00:00.000Z,5-11,14.69,357
2022-04-16T00:00:00.000Z,12-15,11.78,151
2022-04-16T00:00:00.000Z,16-19,19.07,152
2022-04-17T00:00:00.000Z,0-4,29.41,277
2022-04-17T00:00:00.000Z,5-11,23.49,318
2022-04-17T00:00:00.000Z,12-15,17.44,131
2022-04-17T00:00:00.000Z,16-19,21.6,137
2022-04-18T00:00:00.000Z,0-4,29.84,267
2022-04-18T00:00:00.000Z,5-11,20.02,290
2022-04-18T00:00:00.000Z,12-15,18.7,122
2022-04-18T00:00:00.000Z,16-19,20.93,129
2022-04-19T00:00:00.000Z,0-4,24.16,254
2022-04-19T00:00:00.000Z,5-11,22.2,276
2022-04-19T00:00:00.000Z,12-15,23.25,121
2022-04-19T00:00:00.000Z,16-19,21.1,126
2022-04-20T00:00:00.000Z,0-4,24.27,243
2022-04-20T00:00:00.000Z,5-11,20.42,259
2022-04-20T00:00:00.000Z,12-15,21.21,120
2022-04-20T00:00:00.000Z,16-19,16.2,117
2022-04-21T00:00:00.000Z,0-4,20.55,227
2022-04-21T00:00:00.000Z,5-11,16.47,243
2022-04-21T00:00:00.000Z,12-15,22,121
2022-04-21T00:00:00.000Z,16-19,16.2,113
2022-04-22T00:00:00.000Z,0-4,14.76,211
2022-04-22T00:00:00.000Z,5-11,11.22,227
2022-04-22T00:00:00.000Z,12-15,13.35,116
2022-04-22T00:00:00.000Z,16-19,12.83,108
2022-04-23T00:00:00.000Z,0-4,15.85,207
2022-04-23T00:00:00.000Z,5-11,17.68,232
2022-04-23T00:00:00.000Z,12-15,18.07,121
2022-04-23T00:00:00.000Z,16-19,18.06,107
2022-04-24T00:00:00.000Z,0-4,26.78,204
2022-04-24T00:00:00.000Z,5-11,23.97,233
2022-04-24T00:00:00.000Z,12-15,26.39,130
2022-04-24T00:00:00.000Z,16-19,27.17,112
2022-04-25T00:00:00.000Z,0-4,25.8,198
2022-04-25T00:00:00.000Z,5-11,21.55,236
2022-04-25T00:00:00.000Z,12-15,21.05,132
2022-04-25T00:00:00.000Z,16-19,25.82,116
2022-04-26T00:00:00.000Z,0-4,18.91,192
2022-04-26T00:00:00.000Z,5-11,17.84,228
2022-04-26T00:00:00.000Z,12-15,22.15,131
2022-04-26T00:00:00.000Z,16-19,19.24,114
2022-04-27T00:00:00.000Z,0-4,16.29,181
2022-04-27T00:00:00.000Z,5-11,15.34,219
2022-04-27T00:00:00.000Z,12-15,13.98,124
2022-04-27T00:00:00.000Z,16-19,12.66,111
2022-04-28T00:00:00.000Z,0-4,17.93,178
2022-04-28T00:00:00.000Z,5-11,15.42,217
2022-04-28T00:00:00.000Z,12-15,17.75,120
2022-04-28T00:00:00.000Z,16-19,12.83,108
2022-04-29T00:00:00.000Z,0-4,14.65,178
2022-04-29T00:00:00.000Z,5-11,14.04,222
2022-04-29T00:00:00.000Z,12-15,13.51,120
2022-04-29T00:00:00.000Z,16-19,12.66,108
2022-04-30T00:00:00.000Z,0-4,12.24,173
2022-04-30T00:00:00.000Z,5-11,11.54,211
2022-04-30T00:00:00.000Z,12-15,17.6,120
2022-04-30T00:00:00.000Z,16-19,8.61,100
2022-05-01T00:00:00.000Z,0-4,18.8,162
2022-05-01T00:00:00.000Z,5-11,19.05,203
2022-05-01T00:00:00.000Z,12-15,19.17,113
2022-05-01T00:00:00.000Z,16-19,11.31,87
2022-05-02T00:00:00.000Z,0-4,19.02,154
2022-05-02T00:00:00.000Z,5-11,15.82,193
2022-05-02T00:00:00.000Z,12-15,17.28,110
2022-05-02T00:00:00.000Z,16-19,9.79,73
2022-05-03T00:00:00.000Z,0-4,15.96,150
2022-05-03T00:00:00.000Z,5-11,15.82,189
2022-05-03T00:00:00.000Z,12-15,11.15,100
2022-05-03T00:00:00.000Z,16-19,12.49,68
2022-05-04T00:00:00.000Z,0-4,13.77,146
2022-05-04T00:00:00.000Z,5-11,13.72,186
2022-05-04T00:00:00.000Z,12-15,12.25,98
2022-05-04T00:00:00.000Z,16-19,8.1,64
2022-05-05T00:00:00.000Z,0-4,6.45,131
2022-05-05T00:00:00.000Z,5-11,6.94,171
2022-05-05T00:00:00.000Z,12-15,6.28,88
2022-05-05T00:00:00.000Z,16-19,5.91,58
2022-05-06T00:00:00.000Z,0-4,15.52,133
2022-05-06T00:00:00.000Z,5-11,19.94,182
2022-05-06T00:00:00.000Z,12-15,19.17,93
2022-05-06T00:00:00.000Z,16-19,13.16,58
2022-05-07T00:00:00.000Z,0-4,11.48,132
2022-05-07T00:00:00.000Z,5-11,15.09,188
2022-05-07T00:00:00.000Z,12-15,15.55,91
2022-05-07T00:00:00.000Z,16-19,13.5,62
2022-05-08T00:00:00.000Z,0-4,17.38,130
2022-05-08T00:00:00.000Z,5-11,23.49,196
2022-05-08T00:00:00.000Z,12-15,27.49,99
2022-05-08T00:00:00.000Z,16-19,18.73,69
2022-05-09T00:00:00.000Z,0-4,18.26,129
2022-05-09T00:00:00.000Z,5-11,19.77,203
2022-05-09T00:00:00.000Z,12-15,21.52,103
2022-05-09T00:00:00.000Z,16-19,17.21,75
2022-05-10T00:00:00.000Z,0-4,12.35,124
2022-05-10T00:00:00.000Z,5-11,17.6,206
2022-05-10T00:00:00.000Z,12-15,15.87,107
2022-05-10T00:00:00.000Z,16-19,12.66,75
2022-05-11T00:00:00.000Z,0-4,10.06,119
2022-05-11T00:00:00.000Z,5-11,14.93,208
2022-05-11T00:00:00.000Z,12-15,17.44,112
2022-05-11T00:00:00.000Z,16-19,12.83,79
2022-05-12T00:00:00.000Z,0-4,13.67,129
2022-05-12T00:00:00.000Z,5-11,17.68,227
2022-05-12T00:00:00.000Z,12-15,17.75,122
2022-05-12T00:00:00.000Z,16-19,10.13,83
2022-05-13T00:00:00.000Z,0-4,8.85,120
2022-05-13T00:00:00.000Z,5-11,10.73,211
2022-05-13T00:00:00.000Z,12-15,18.38,121
2022-05-13T00:00:00.000Z,16-19,6.58,77
2022-05-14T00:00:00.000Z,0-4,7.54,115
2022-05-14T00:00:00.000Z,5-11,11.46,204
2022-05-14T00:00:00.000Z,12-15,15.24,121
2022-05-14T00:00:00.000Z,16-19,10.63,75
2022-05-15T00:00:00.000Z,0-4,13.77,110
2022-05-15T00:00:00.000Z,5-11,21.23,200
2022-05-15T00:00:00.000Z,12-15,18.07,113
2022-05-15T00:00:00.000Z,16-19,17.38,74
2022-05-16T00:00:00.000Z,0-4,11.7,101
2022-05-16T00:00:00.000Z,5-11,18.24,198
2022-05-16T00:00:00.000Z,12-15,21.68,113
2022-05-16T00:00:00.000Z,16-19,11.64,69
2022-05-17T00:00:00.000Z,0-4,7.43,95
2022-05-17T00:00:00.000Z,5-11,19.29,201
2022-05-17T00:00:00.000Z,12-15,16.18,113
2022-05-17T00:00:00.000Z,16-19,10.8,67
2022-05-18T00:00:00.000Z,0-4,10.17,95
2022-05-18T00:00:00.000Z,5-11,14.12,199
2022-05-18T00:00:00.000Z,12-15,16.5,112
2022-05-18T00:00:00.000Z,16-19,8.78,64
2022-05-19T00:00:00.000Z,0-4,6.89,86
2022-05-19T00:00:00.000Z,5-11,11.3,188
2022-05-19T00:00:00.000Z,12-15,13.51,108
2022-05-19T00:00:00.000Z,16-19,8.94,63
2022-05-20T00:00:00.000Z,0-4,7.54,85
2022-05-20T00:00:00.000Z,5-11,10.01,187
2022-05-20T00:00:00.000Z,12-15,13.04,103
2022-05-20T00:00:00.000Z,16-19,7.43,64
2022-05-21T00:00:00.000Z,0-4,4.04,80
2022-05-21T00:00:00.000Z,5-11,9.44,183
2022-05-21T00:00:00.000Z,12-15,13.83,102
2022-05-21T00:00:00.000Z,16-19,10.46,63
2022-05-22T00:00:00.000Z,0-4,8.2,73
2022-05-22T00:00:00.000Z,5-11,14.04,170
2022-05-22T00:00:00.000Z,12-15,17.6,102
2022-05-22T00:00:00.000Z,16-19,16.54,63
2022-05-23T00:00:00.000Z,0-4,8.09,68
2022-05-23T00:00:00.000Z,5-11,15.5,165
2022-05-23T00:00:00.000Z,12-15,14.93,96
2022-05-23T00:00:00.000Z,16-19,13.67,64
2022-05-24T00:00:00.000Z,0-4,6.34,67
2022-05-24T00:00:00.000Z,5-11,12.43,153
2022-05-24T00:00:00.000Z,12-15,13.67,93
2022-05-24T00:00:00.000Z,16-19,10.63,64
2022-05-25T00:00:00.000Z,0-4,6.78,62
2022-05-25T00:00:00.000Z,5-11,10.9,148
2022-05-25T00:00:00.000Z,12-15,13.83,91
2022-05-25T00:00:00.000Z,16-19,12.99,68
2022-05-26T00:00:00.000Z,0-4,7.32,63
2022-05-26T00:00:00.000Z,5-11,8.64,143
2022-05-26T00:00:00.000Z,12-15,10.06,88
2022-05-26T00:00:00.000Z,16-19,9.62,68
2022-05-27T00:00:00.000Z,0-4,5.68,60
2022-05-27T00:00:00.000Z,5-11,7.02,138
2022-05-27T00:00:00.000Z,12-15,9.43,84
2022-05-27T00:00:00.000Z,16-19,5.74,67
2022-05-28T00:00:00.000Z,0-4,5.68,62
2022-05-28T00:00:00.000Z,5-11,6.78,133
2022-05-28T00:00:00.000Z,12-15,10.84,82
2022-05-28T00:00:00.000Z,16-19,12.32,69
2022-05-29T00:00:00.000Z,0-4,9.62,64
2022-05-29T00:00:00.000Z,5-11,13.16,131
2022-05-29T00:00:00.000Z,12-15,17.75,82
2022-05-29T00:00:00.000Z,16-19,12.83,65
2022-05-30T00:00:00.000Z,0-4,8.31,65
2022-05-30T00:00:00.000Z,5-11,14.29,129
2022-05-30T00:00:00.000Z,12-15,17.44,84
2022-05-30T00:00:00.000Z,16-19,14.18,66
2022-05-31T00:00:00.000Z,0-4,7.87,67
2022-05-31T00:00:00.000Z,5-11,10.01,125
2022-05-31T00:00:00.000Z,12-15,12.88,83
2022-05-31T00:00:00.000Z,16-19,11.14,66
2022-06-01T00:00:00.000Z,0-4,6.67,66
2022-06-01T00:00:00.000Z,5-11,8.96,121
2022-06-01T00:00:00.000Z,12-15,15.55,85
2022-06-01T00:00:00.000Z,16-19,11.14,65
2022-06-02T00:00:00.000Z,0-4,6.78,66
2022-06-02T00:00:00.000Z,5-11,9.52,123
2022-06-02T00:00:00.000Z,12-15,15.4,90
2022-06-02T00:00:00.000Z,16-19,11.98,67
2022-06-03T00:00:00.000Z,0-4,6.01,66
2022-06-03T00:00:00.000Z,5-11,7.26,123
2022-06-03T00:00:00.000Z,12-15,12.1,92
2022-06-03T00:00:00.000Z,16-19,9.96,70
2022-06-04T00:00:00.000Z,0-4,4.59,65
2022-06-04T00:00:00.000Z,5-11,6.05,122
2022-06-04T00:00:00.000Z,12-15,10.53,92
2022-06-04T00:00:00.000Z,16-19,7.93,67
2022-06-05T00:00:00.000Z,0-4,6.34,60
2022-06-05T00:00:00.000Z,5-11,9.36,115
2022-06-05T00:00:00.000Z,12-15,12.25,87
2022-06-05T00:00:00.000Z,16-19,13.84,67
2022-06-06T00:00:00.000Z,0-4,12.9,66
2022-06-06T00:00:00.000Z,5-11,16.71,120
2022-06-06T00:00:00.000Z,12-15,23.1,92
2022-06-06T00:00:00.000Z,16-19,24.98,77
2022-06-07T00:00:00.000Z,0-4,14.32,75
2022-06-07T00:00:00.000Z,5-11,18.81,135
2022-06-07T00:00:00.000Z,12-15,28.12,106
2022-06-07T00:00:00.000Z,16-19,26.66,90
2022-06-08T00:00:00.000Z,0-4,16.18,87
2022-06-08T00:00:00.000Z,5-11,20.42,156
2022-06-08T00:00:00.000Z,12-15,34.25,123
2022-06-08T00:00:00.000Z,16-19,29.7,105
2022-06-09T00:00:00.000Z,0-4,17.38,101
2022-06-09T00:00:00.000Z,5-11,22.76,179
2022-06-09T00:00:00.000Z,12-15,32.84,139
2022-06-09T00:00:00.000Z,16-19,24.81,116
2022-06-10T00:00:00.000Z,0-4,14.98,113
2022-06-10T00:00:00.000Z,5-11,16.47,195
2022-06-10T00:00:00.000Z,12-15,24.2,150
2022-06-10T00:00:00.000Z,16-19,20.08,125
2022-06-11T00:00:00.000Z,0-4,13.34,124
2022-06-11T00:00:00.000Z,5-11,20.02,220
2022-06-11T00:00:00.000Z,12-15,30.17,168
2022-06-11T00:00:00.000Z,16-19,23.8,138
2022-06-12T00:00:00.000Z,0-4,21.32,144
2022-06-12T00:00:00.000Z,5-11,36.72,268
2022-06-12T00:00:00.000Z,12-15,46.98,199
2022-06-12T00:00:00.000Z,16-19,48.6,168
2022-06-13T00:00:00.000Z,0-4,22.74,157
2022-06-13T00:00:00.000Z,5-11,37.45,305
2022-06-13T00:00:00.000Z,12-15,52.63,226
2022-06-13T00:00:00.000Z,16-19,47.42,187
2022-06-14T00:00:00.000Z,0-4,30.61,178
2022-06-14T00:00:00.000Z,5-11,45.04,352
2022-06-14T00:00:00.000Z,12-15,47.61,244
2022-06-14T00:00:00.000Z,16-19,45.9,203
2022-06-15T00:00:00.000Z,0-4,28.53,194
2022-06-15T00:00:00.000Z,5-11,40.03,386
2022-06-15T00:00:00.000Z,12-15,51.06,259
2022-06-15T00:00:00.000Z,16-19,39.15,211
2022-06-16T00:00:00.000Z,0-4,29.63,210
2022-06-16T00:00:00.000Z,5-11,44.23,424
2022-06-16T00:00:00.000Z,12-15,57.35,281
2022-06-16T00:00:00.000Z,16-19,42.53,226
2022-06-17T00:00:00.000Z,0-4,23.72,222
2022-06-17T00:00:00.000Z,5-11,41.97,469
2022-06-17T00:00:00.000Z,12-15,48.39,303
2022-06-17T00:00:00.000Z,16-19,36.12,240
2022-06-18T00:00:00.000Z,0-4,23.72,235
2022-06-18T00:00:00.000Z,5-11,39.87,505
2022-06-18T00:00:00.000Z,12-15,46.98,319
2022-06-18T00:00:00.000Z,16-19,42.7,256
2022-06-19T00:00:00.000Z,0-4,42.96,263
2022-06-19T00:00:00.000Z,5-11,79.42,580
2022-06-19T00:00:00.000Z,12-15,79.81,349
2022-06-19T00:00:00.000Z,16-19,64.81,269
2022-06-20T00:00:00.000Z,0-4,41.32,288
2022-06-20T00:00:00.000Z,5-11,71.19,640
2022-06-20T00:00:00.000Z,12-15,80.44,374
2022-06-20T00:00:00.000Z,16-19,55.52,276
2022-06-21T00:00:00.000Z,0-4,44.17,305
2022-06-21T00:00:00.000Z,5-11,69.9,684
2022-06-21T00:00:00.000Z,12-15,68.5,393
2022-06-21T00:00:00.000Z,16-19,57.55,286
2022-06-22T00:00:00.000Z,0-4,39.25,319
2022-06-22T00:00:00.000Z,5-11,57.47,715
2022-06-22T00:00:00.000Z,12-15,66.93,407
2022-06-22T00:00:00.000Z,16-19,59.41,303
2022-06-23T00:00:00.000Z,0-4,33.78,325
2022-06-23T00:00:00.000Z,5-11,52.3,729
2022-06-23T00:00:00.000Z,12-15,71.33,420
2022-06-23T00:00:00.000Z,16-19,64.47,322
2022-06-24T00:00:00.000Z,0-4,30.61,334
2022-06-24T00:00:00.000Z,5-11,51.01,745
2022-06-24T00:00:00.000Z,12-15,57.03,428
2022-06-24T00:00:00.000Z,16-19,57.72,340
2022-06-25T00:00:00.000Z,0-4,30.83,343
2022-06-25T00:00:00.000Z,5-11,43.75,752
2022-06-25T00:00:00.000Z,12-15,52.79,433
2022-06-25T00:00:00.000Z,16-19,59.41,354
2022-06-26T00:00:00.000Z,0-4,49.96,352
2022-06-26T00:00:00.000Z,5-11,60.86,719
2022-06-26T00:00:00.000Z,12-15,63.47,418
2022-06-26T00:00:00.000Z,16-19,101.43,385
2022-06-27T00:00:00.000Z,0-4,49.74,363
2022-06-27T00:00:00.000Z,5-11,61.91,703
2022-06-27T00:00:00.000Z,12-15,56.72,397
2022-06-27T00:00:00.000Z,16-19,89.95,414
2022-06-28T00:00:00.000Z,0-4,50.83,372
2022-06-28T00:00:00.000Z,5-11,60.21,685
2022-06-28T00:00:00.000Z,12-15,50.59,380
2022-06-28T00:00:00.000Z,16-19,73.08,427
2022-06-29T00:00:00.000Z,0-4,2.51,324
2022-06-29T00:00:00.000Z,5-11,2.82,589
2022-06-29T00:00:00.000Z,12-15,3.14,322
2022-06-29T00:00:00.000Z,16-19,4.22,381
