_id,תאריך,מאושפזים,אחוז נשים מאושפזות,גיל ממוצע מאושפזים,סטיית תקן גיל מאושפזים,מונשמים,אחוז נשים מונשמות,גיל ממוצע מונשמים,סטיית תקן גיל מונשמים,אחוז מונשמים לא מחוסנים,חולים קל,אחוז נשים חולות קל,אחוז חולים קל לא מחוסנים,גיל ממוצע חולים קל,סטיית תקן גיל חולים קל,חולים בינוני,אחוז נשים חולות בינוני,אחוז חולים בינוני לא מחוסנים,גיל ממוצע חולים בינוני,סטיית תקן גיל חולים בינוני,חולים קשה,אחוז נשים חולות קשה,אחוז חולים קשה לא מחוסנים,גיל ממוצע חולים קשה,סטיית תקן גיל חולים קשה,חולים קשה מצטבר
265,2020-11-30T00:00:00,615,44.6,64.5,19.3,88.0,37.5,68.7,12.8,100,266,47.4,100,60.4,23.6,85.0,50.6,100.0,66.1,18.7,264.0,39.8,100,68.2,12.8,7647.0
266,2020-12-01T00:00:00,633,45.7,64.3,19.2,81.0,40.7,69.9,10.6,100,272,50.4,100,59.6,23.6,88.0,48.9,100.0,66.6,17.8,273.0,39.9,100,68.3,12.7,7689.0
267,2020-12-02T00:00:00,639,46.2,64.3,19.5,85.0,38.8,69.9,11.6,100,249,52.2,100,59.3,24.4,105.0,53.3,100.0,67.2,17.5,285.0,38.2,100,67.6,13.8,7727.0
268,2020-12-03T00:00:00,651,45.2,64.5,19.3,82.0,37.8,69.3,10.2,100,251,51.4,100,60.5,24.6,100.0,53.0,100.0,65.0,16.7,300.0,37.3,100,67.5,13.8,7768.0
269,2020-12-04T00:00:00,671,45.5,64.1,19.5,89.0,38.2,68.2,11.4,100,259,52.1,100,58.9,24.7,96.0,53.1,100.0,65.6,15.9,316.0,37.7,100,67.8,14.1,7804.0
270,2020-12-05T00:00:00,672,45.8,65.2,19.1,82.0,39,68.8,11,100,260,51.9,100,60.4,23.7,90.0,51.1,100.0,66.5,15.9,322.0,39.4,100,68.6,14.5,7833.0
271,2020-12-06T00:00:00,708,45.5,65.5,18.9,80.0,40,68.4,12.2,100,280,51.1,100,62.5,23.2,93.0,51.6,100.0,66.0,15.7,335.0,39.1,100,67.9,14.9,7867.0
272,2020-12-07T00:00:00,703,43.8,65.8,18.4,80.0,38.8,69.4,10.4,100,274,48.9,100,62.6,22.4,101.0,47.5,100.0,66.2,15.9,328.0,38.4,100,68.4,14.6,7901.0
273,2020-12-08T00:00:00,708,43.2,65.9,18.5,86.0,39.5,69.4,11.1,100,272,48.5,100,63.1,22.4,117.0,43.6,100.0,65.0,16.8,319.0,38.6,100,68.5,14.7,7928.0
274,2020-12-09T00:00:00,715,43.1,65.2,18.9,87.0,36.8,68.2,11.4,100,287,48.1,100,61.7,23,111.0,46.8,100.0,64.4,16.3,317.0,37.2,100,68.7,14.4,7963.0
275,2020-12-10T00:00:00,736,43.6,65.2,18.6,92.0,37,68.4,10.7,100,293,51.5,100,61.5,23.2,128.0,43.8,100.0,65.9,15.1,315.0,36.2,100,68.5,13.8,7997.0
276,2020-12-11T00:00:00,741,42.9,65.5,18.7,95.0,35.8,68.4,10.8,100,302,50,100,61.8,23,107.0,41.1,100.0,66.4,15.8,332.0,37,100,68.5,14,8046.0
277,2020-12-12T00:00:00,753,43.4,65.2,18.6,98.0,36.7,68,11.1,100,299,50.5,100,61.2,23,119.0,47.1,100.0,66.6,15.3,335.0,35.8,100,68.3,14.2,8081.0
278,2020-12-13T00:00:00,835,44,65,18.8,97.0,34,68.1,11.4,100,329,50.5,100,61.7,23.1,133.0,42.1,100.0,64.8,16.1,373.0,38.9,100,68,14.5,8139.0
279,2020-12-14T00:00:00,861,44.3,64.8,18.8,93.0,30.1,67.5,11.5,100,331,53.2,100,60.5,23.6,150.0,46.0,100.0,66.2,15.7,380.0,35.8,100,67.9,14.1,8190.0
280,2020-12-15T00:00:00,885,44.3,64.8,18.4,96.0,30.2,68.2,12.6,100,330,52.7,100,60.9,23.2,168.0,45.2,100.0,65.2,14.6,387.0,36.7,100,67.9,14.3,8243.0
281,2020-12-16T00:00:00,886,44.9,65.5,17.9,99.0,29.3,67.7,12,100,316,52.5,100,62.8,22.7,172.0,51.2,100.0,63.7,15.5,398.0,36.2,100,68.5,13.6,8299.0
282,2020-12-17T00:00:00,915,45.2,65.3,18.2,102.0,27.5,66.5,12.8,100,337,53.7,100,63.4,22.9,154.0,53.9,100.0,62.6,15.8,424.0,35.4,100,67.7,14.1,8367.0
283,2020-12-18T00:00:00,943,44.2,65.5,18.6,100.0,29,66,12.8,100,358,53.4,100,61.9,23.8,143.0,46.2,100.0,66.9,14.9,442.0,36.2,100,68,13.7,8421.0
284,2020-12-19T00:00:00,965,43.8,66.1,18.7,109.0,29.4,67.1,12.5,100,360,51.1,100,63.6,23.7,147.0,46.3,100.0,66.2,16.1,458.0,37.3,100,68,14.3,8478.0
285,2020-12-20T00:00:00,1040,44.4,66,19,104.0,32.7,68,12.5,100,399,51.4,100,62.6,23.9,181.0,42.0,100.0,66.8,15.9,460.0,39.3,100,68.6,14.2,8534.0
286,2020-12-21T00:00:00,1052,43.6,66.3,19,107.0,29.9,66.9,12.4,100,381,50.9,100,62.5,24.2,195.0,41.5,100.0,68.3,16.6,476.0,38.7,100,68.6,13.9,8599.0
287,2020-12-22T00:00:00,1094,44.4,66.3,18.6,107.0,27.1,67.3,12.4,100,420,50.7,100,63.4,23.3,175.0,49.1,100.0,65.5,17.4,499.0,37.5,100,69.1,13.4,8673.0
288,2020-12-23T00:00:00,1110,45.7,65.7,18.9,113.0,31.9,66.9,11.9,100,401,54.4,100,62.2,24,203.0,50.2,100.0,65.3,16.9,506.0,37,100,68.5,14,8742.0
289,2020-12-24T00:00:00,1121,44.8,65.8,18.7,120.0,32.5,66.7,11.6,100,413,53,100,62.6,23.7,195.0,47.7,100.0,65.8,16.8,513.0,37,100,68.4,13.9,8807.0
290,2020-12-25T00:00:00,1148,45,66.2,18.6,130.0,33.1,67.2,12.1,100,411,53.8,100,63.4,23.7,197.0,45.2,100.0,66.4,16.7,540.0,38.3,100,68.3,14.1,8886.0
291,2020-12-26T00:00:00,1205,44.2,66.7,18.6,123.0,33.3,67.1,12.2,100,445,51.5,99.3,64.8,23.2,194.0,43.3,100.0,66.7,17.1,566.0,38.9,100,68.2,14.4,8959.0
292,2020-12-27T00:00:00,1310,43.7,66.4,18.7,140.0,32.9,67.5,11.9,100,475,50.5,98.9,64.9,23.1,233.0,43.8,100.0,65.4,17.5,602.0,38.4,100,68,14.6,9039.0
293,2020-12-28T00:00:00,1289,43.8,66.6,18.5,140.0,27.9,66.7,12.2,100,484,51,98.1,65.1,22.5,198.0,44.9,100.0,65.1,18.0,607.0,37.6,99.8,68.2,14.5,9127.0
294,2020-12-29T00:00:00,1316,44,66.6,18.3,151.0,28.5,67.1,12,100,496,49.6,97.6,64.4,22.4,189.0,46.6,99.5,66.4,16.8,631.0,38.8,99.7,68.4,14.6,9214.0
295,2020-12-30T00:00:00,1334,44.2,66.8,17.8,150.0,27.3,66.8,12,100,478,51,97.9,65.1,22,203.0,46.8,99.0,66.4,15.8,653.0,38.3,98.6,68.3,14.6,9307.0
296,2020-12-31T00:00:00,1375,43.7,66.4,18.1,161.0,27.3,67.5,12.6,100,485,48.2,96.9,64.3,22.4,194.0,51.5,94.8,64.7,16.9,696.0,38.4,98.6,68.4,14.5,9413.0
297,2021-01-01T00:00:00,1420,42.5,66.7,18.2,160.0,28.7,66.8,12.8,98.8,503,46.7,94,65.2,22.9,195.0,47.2,95.4,64.2,17.6,722.0,38.2,97.4,68.5,14,9512.0
298,2021-01-02T00:00:00,1452,42.6,67.2,18.2,170.0,30.6,67,13.2,98.2,507,47.5,93.5,65,23.2,220.0,46.8,94.5,66.5,16.0,725.0,37.9,96.6,69,14.4,9582.0
299,2021-01-03T00:00:00,1628,44.2,66.9,18.6,185.0,33.5,66.8,12.8,97.8,586,50.2,90.3,63.5,23.3,256.0,47.3,92.6,66.9,16.5,786.0,38.7,95.5,69.4,14.4,9692.0
300,2021-01-04T00:00:00,1664,44.4,67.1,18.7,193.0,30.6,66.8,12.8,97.9,567,50.3,88.4,63.4,23.9,275.0,50.5,88.7,66.1,16.8,822.0,38.2,93.4,69.9,14.1,9816.0
301,2021-01-05T00:00:00,1721,45,67.1,18.8,205.0,32.2,67.5,12.3,97.1,603,52.6,85.9,62.9,24,259.0,47.1,88.4,66.8,16.2,859.0,39.1,90.8,70.1,14.2,9957.0
302,2021-01-06T00:00:00,1754,44.3,67.3,18.6,214.0,31.8,67.8,12.4,96.3,593,52.4,83.8,63,24.3,256.0,44.1,84.8,68.6,15.8,905.0,39,88.5,69.8,14.1,10088.0
303,2021-01-07T00:00:00,1799,45.6,66.5,19.2,217.0,33.6,67.3,12.6,96.3,611,54.2,81,61.9,24.8,275.0,44.0,81.1,66.5,17.3,913.0,40.4,87.7,69.6,14.2,10208.0
304,2021-01-08T00:00:00,1818,45.7,66.7,19.1,216.0,31.9,66.7,12.7,97.2,621,54.3,76.5,62.6,24.6,272.0,43.8,80.5,66.9,16.7,925.0,40.5,85.4,69.4,14.5,10323.0
305,2021-01-09T00:00:00,1886,46.3,67.1,19.2,229.0,29.7,66.4,13,96.5,622,53.4,75.7,62.3,25,276.0,50.7,77.5,68.5,17.2,988.0,40.7,81.6,69.7,14.5,10439.0
306,2021-01-10T00:00:00,2050,46.6,66.9,19.1,236.0,30.5,67.1,12.3,95.3,683,52,74.5,62,24.6,307.0,52.1,75.2,67.4,17.2,1060.0,41.6,78.4,69.9,14.4,10569.0
307,2021-01-11T00:00:00,2066,46.5,67.4,19.1,257.0,29.2,66.9,12.7,93.4,673,53,72.5,62.3,25.1,321.0,51.4,72.3,68.2,16.6,1072.0,41,75.7,70.3,14.3,10716.0
308,2021-01-12T00:00:00,2048,46.6,67.4,18.9,247.0,30.4,66.5,12.9,91.9,693,53.2,72,62.4,24.2,291.0,50.9,63.9,70.2,16.3,1064.0,41.2,75.3,69.9,14.6,10848.0
309,2021-01-13T00:00:00,2053,46.2,67,19.1,258.0,30.6,65.5,13.1,91.1,651,53.9,71.3,61.7,25,313.0,47.6,63.6,69.2,16.5,1089.0,41.2,73.4,69.6,14.7,11003.0
310,2021-01-14T00:00:00,2094,45.9,67,19.2,260.0,31.2,66.3,13.2,90,643,53.8,70,62.2,25,318.0,48.4,62.3,68.6,17.3,1133.0,40.7,72.1,69.3,14.9,11147.0
311,2021-01-15T00:00:00,2125,46.4,66.7,19.4,262.0,30.9,65.3,13.8,87.4,674,52.8,70.3,61.2,25.2,295.0,49.5,60.0,69.1,16.4,1156.0,41.9,69.6,69.3,15.1,11276.0
312,2021-01-16T00:00:00,2139,45.8,66.8,19.1,258.0,33.3,65.1,13.5,86,679,53.9,67.3,62,24.7,284.0,46.1,58.8,68.8,16.5,1176.0,41.1,69,69.2,15.2,11378.0
313,2021-01-17T00:00:00,2287,45.6,66.6,19.3,270.0,33,64.9,13.1,85.2,761,54.4,69,61.8,24.5,342.0,43.6,57.6,68.9,17.3,1184.0,40.6,67.6,69,15,11537.0
314,2021-01-18T00:00:00,2213,45.2,66.5,19.5,268.0,36.2,64.8,13,81.7,722,53.3,67.9,61.1,24.8,321.0,45.5,57.9,70.1,17.4,1170.0,40.2,67.4,68.9,15.2,11671.0
315,2021-01-19T00:00:00,2169,45.6,66.6,19.4,284.0,35.2,64.4,13.9,79.6,667,55.2,67.9,60.7,24.5,318.0,44.3,60.1,68.6,18.0,1184.0,40.5,65.5,69.5,15.4,11817.0
316,2021-01-20T00:00:00,2119,45.4,66.7,19.5,288.0,37.2,64.6,13.8,78.5,637,53.7,68.3,60.4,25.1,307.0,46.3,54.4,69.3,16.9,1175.0,40.8,64.9,69.5,15.4,11942.0
317,2021-01-21T00:00:00,2086,46.4,66.4,19.5,299.0,37.5,65,14,76.3,633,54.7,66.5,60.5,24.3,302.0,47.7,60.6,68.3,17.6,1151.0,41.5,63.9,69.1,15.9,12070.0
318,2021-01-22T00:00:00,2043,46.8,66.6,19.3,308.0,36.7,65,14.1,76,607,58,66.6,61.4,24.2,295.0,47.1,56.9,68.9,17.6,1141.0,40.8,63.3,68.7,16,12190.0
319,2021-01-23T00:00:00,2048,46.2,66.7,19.3,297.0,38,64.6,14.2,74.1,589,56.7,66.6,61.1,24.6,291.0,47.8,59.8,69.7,17.0,1168.0,40.6,62.5,68.8,16,12315.0
320,2021-01-24T00:00:00,2161,47,65.9,19.6,318.0,37.7,65,14.3,74.2,662,55.7,66,60.6,24.8,322.0,49.1,60.9,67.6,18.1,1177.0,41.5,62.8,68.3,15.8,12442.0
321,2021-01-25T00:00:00,2073,46.7,66,19.2,227.0,38.3,64.8,14.8,74.4,606,54.6,67.2,60.8,24.4,300.0,49.0,67.3,65.7,18.8,1167.0,42,61,68.7,15.4,12599.0
322,2021-01-26T00:00:00,2016,46.7,66.1,19.2,297.0,36.7,64.2,15.1,68.4,580,54,67.4,61.1,24.5,260.0,46.5,66.2,67.6,18.2,1176.0,43.2,61.7,68.2,15.7,12744.0
323,2021-01-27T00:00:00,1965,46.3,65.8,19.1,287.0,36.9,64.2,15.3,67.6,549,54.5,67,61,23.8,264.0,45.5,63.6,67.0,18.6,1152.0,42.6,62.9,67.7,16,12866.0
324,2021-01-28T00:00:00,1970,46.6,65.4,19.5,310.0,39.7,64.7,15.2,67.4,551,54.1,67.7,59.7,24.6,251.0,45.4,63.3,67.4,19.1,1168.0,43.3,63.3,67.6,16.1,12992.0
325,2021-01-29T00:00:00,1951,47,64.8,19.8,310.0,38.7,64.4,15.5,68.1,569,56.1,67.5,59.1,24.9,244.0,50.4,61.1,66.9,18.9,1138.0,41.7,63.5,67.2,16.2,13085.0
326,2021-01-30T00:00:00,1917,47.1,64.5,19.9,292.0,37.7,64.4,14.9,67.5,551,55.5,68.2,57.9,24.9,226.0,51.3,62.4,65.8,19.6,1140.0,42.1,63.2,67.4,16.2,13173.0
327,2021-01-31T00:00:00,2050,46.9,63.9,20,294.0,36.7,63.8,15,66.3,631,57.2,64.7,58.4,24.7,275.0,47.6,68.0,64.8,18.8,1144.0,41.1,63.4,66.7,16.6,13291.0
328,2021-02-01T00:00:00,2010,46.8,63.9,20.1,304.0,35.9,63.5,15.1,69.4,618,56.3,67.5,57.3,24.9,268.0,46.6,65.3,65.0,18.1,1124.0,41.5,64,67.2,16.4,13413.0
329,2021-02-02T00:00:00,2000,47.4,63.1,20.3,307.0,37.5,62.9,15.8,70.4,594,59.3,68.5,56.3,25.5,310.0,47.1,68.7,63.4,18.6,1096.0,41.1,63.6,66.6,16.3,13537.0
330,2021-02-03T00:00:00,1966,46.9,62.7,20.3,317.0,38.2,62.3,15.5,71,544,55.9,71,55.2,25.6,295.0,50.5,67.1,63.4,19.3,1127.0,41.6,64.5,66.2,16.2,13680.0
331,2021-02-04T00:00:00,1912,46.9,62.3,20.1,321.0,37.4,61.5,15.7,70.7,518,56.2,73.2,54.6,25.2,283.0,54.4,68.9,62.3,19.6,1111.0,40.6,65.3,65.9,16.2,13801.0
332,2021-02-05T00:00:00,1828,47.7,62.5,20.1,325.0,38.8,61.7,16,69.8,471,59.2,73,55.3,25.7,240.0,53.3,71.2,64.0,19.9,1117.0,41.6,66.1,65.3,16.3,13917.0
333,2021-02-06T00:00:00,1822,47.1,62.6,19.9,320.0,37.5,61.7,15.6,70.6,470,56.8,73.4,55.6,25.1,229.0,55.0,70.3,62.7,19.9,1123.0,41.4,67.9,65.5,16.4,14004.0
334,2021-02-07T00:00:00,1947,47.3,62.1,20,317.0,37.9,61.6,15.7,71,527,58.4,72.1,55.3,24.8,279.0,50.5,70.3,62.9,18.4,1141.0,41.3,68.7,65.1,16.8,14114.0
335,2021-02-08T00:00:00,1910,47.2,62.1,19.8,297.0,39.1,61.3,16.3,68.4,513,59.5,74.3,55.1,24.2,291.0,46.0,69.1,62.9,19.0,1106.0,41.9,68.5,65.2,16.6,14242.0
336,2021-02-09T00:00:00,1810,47.5,61.7,19.9,300.0,40.3,61.7,16.2,66,481,58,75.3,54.5,24.4,276.0,45.3,68.8,63.1,20.1,1053.0,43.2,69.5,64.6,16.4,14332.0
337,2021-02-10T00:00:00,1776,48.8,61,20.3,300.0,39.7,62,16,67,484,59.9,74.4,52.9,24.7,253.0,49.8,66.8,62.5,19.8,1039.0,43.3,71.3,64.5,16.7,14446.0
338,2021-02-11T00:00:00,1728,48.1,61,20.1,302.0,41.1,61.6,15.7,68.9,487,59.5,74.3,54.1,24.3,244.0,46.7,66.0,64.1,18.8,997.0,42.9,72.5,63.7,17,14525.0
339,2021-02-12T00:00:00,1653,46.6,60.4,20.2,292.0,42.1,61.2,15.7,70.2,463,56.2,76.2,52.8,25,231.0,48.1,73.6,62.5,19.2,959.0,41.6,72.7,63.6,16.6,14597.0
340,2021-02-13T00:00:00,1641,46.3,60.1,20.2,295.0,41,61.1,15.6,70.8,454,55.5,76.2,52.7,25.1,220.0,46.8,71.4,60.4,19.5,967.0,41.9,73.2,63.5,16.7,14681.0
341,2021-02-14T00:00:00,1724,47,59.7,20.3,293.0,40.3,60.8,16.1,70.3,473,55.8,77.8,52,25.4,243.0,46.5,72.4,60.1,19.8,1008.0,43,72.4,63.3,16.4,14789.0
342,2021-02-15T00:00:00,1691,46.9,59.5,20.3,280.0,41.1,60.2,16.1,70.7,471,55,77.7,51.9,25.3,235.0,43.0,72.3,59.1,19.2,985.0,44,73.5,63.2,16.5,14891.0
343,2021-02-16T00:00:00,1646,47.6,59.3,20.5,276.0,40.9,59.4,16.4,72.8,490,57.6,75.3,52.6,25.3,217.0,44.7,70.0,60.3,19.1,939.0,43,74.2,62.7,16.9,14964.0
344,2021-02-17T00:00:00,1619,48.4,59,20.6,289.0,40.5,59.8,16.4,72.3,467,57.8,76.7,51.9,25.3,213.0,48.8,71.4,58.9,19.8,939.0,43.6,74.4,62.5,17,15048.0
345,2021-02-18T00:00:00,1550,48.6,58.8,20.7,275.0,41.1,59.4,16.4,73.5,460,56.3,75.9,52.4,25.2,205.0,50.7,74.6,57.8,20.1,885.0,44.2,74.8,62.3,17.1,15114.0
346,2021-02-19T00:00:00,1441,48.3,58.5,20.8,278.0,40.3,59.8,16.3,75.2,422,55.7,77.7,51.5,25.3,197.0,49.7,77.2,57.7,20.4,822.0,44.2,75.2,62.3,17,15168.0
347,2021-02-20T00:00:00,1432,48.8,58.5,20.5,267.0,41.9,59.1,16.3,75.7,432,57.9,75.9,53.4,25.1,192.0,47.4,71.4,57.4,20.2,808.0,44.3,76.6,61.4,16.9,15225.0
348,2021-02-21T00:00:00,1523,49.7,58.1,20.5,260.0,40,58.7,16.4,76.2,493,57.4,75.1,52.3,24.7,227.0,48.0,73.6,59.9,18.7,803.0,45.5,76.5,61.2,17.1,15290.0
349,2021-02-22T00:00:00,1436,49.8,59.1,20.3,251.0,40.6,59,16.6,76.5,422,54.5,71.8,54.2,25.5,220.0,50.0,69.5,60.2,18.9,794.0,47.2,77.8,61.3,16.9,15379.0
350,2021-02-23T00:00:00,1404,48.8,58.5,20.5,243.0,40.7,58.9,16.4,76.5,433,53.6,74.1,52.8,25.7,190.0,48.9,71.1,59.3,18.9,781.0,46.1,76.8,61.4,16.8,15461.0
351,2021-02-24T00:00:00,1365,49,58.2,20.5,242.0,39.7,58.5,17.2,76,412,56.3,74.8,53,25.2,183.0,52.5,75.4,59.2,19.8,770.0,44.3,76.6,60.8,17,15538.0
352,2021-02-25T00:00:00,1307,48.9,58,20.9,239.0,40.2,58.5,16.6,76.2,391,55,76,51.6,25.8,178.0,52.8,74.2,59.8,19.8,738.0,44.7,78.7,60.9,17.1,15607.0
353,2021-02-26T00:00:00,1277,47.5,58.2,20.7,230.0,40.9,57.7,16.8,77.8,387,53.5,76,52.5,25.3,165.0,51.5,72.7,58.6,20.3,725.0,43.4,77.8,61.1,17.2,15664.0
354,2021-02-27T00:00:00,1302,48.3,57.9,21,226.0,40.3,58.7,16.4,76.5,399,57.1,74.9,51.3,25.6,184.0,50.0,73.4,58.3,20.2,719.0,43,76.8,61.5,17.2,15713.0
355,2021-02-28T00:00:00,1374,48.5,58.4,20.9,226.0,40.3,59.2,16.8,76.1,436,54.6,73.4,52.9,25.3,205.0,51.7,75.6,59.3,20.1,733.0,44.1,76.3,61.4,17.3,15771.0
356,2021-03-01T00:00:00,1346,48.4,58.4,21.3,225.0,39.1,59.9,16.4,75.6,434,54.4,74,53.4,26.2,199.0,48.7,75.9,58.7,20.8,713.0,44.6,76.4,61.3,17.3,15860.0
357,2021-03-02T00:00:00,1309,49.1,58.4,21.4,213.0,39,59.2,16.4,76.1,426,53.1,73.5,53.3,25.8,198.0,50.5,75.8,58.9,20.4,685.0,46.3,75.9,61.4,17.8,15933.0
358,2021-03-03T00:00:00,1280,50,58.5,21.1,204.0,40.2,59.6,16.5,77,388,55.9,71.1,51.5,26.2,187.0,47.6,75.4,59.1,19.6,705.0,47.4,74.6,62.1,17.1,16019.0
359,2021-03-04T00:00:00,1268,49.2,58.2,21.3,211.0,39.3,60.5,16.7,76.8,392,57.4,72.4,51,26,177.0,45.2,71.8,60.3,19.4,699.0,45.6,74.1,61.8,17.4,16090.0
360,2021-03-05T00:00:00,1180,48.6,58.1,21.5,206.0,40.8,61.2,16,74.3,361,56.2,75.9,50.4,26.3,162.0,49.4,74.1,58.3,20.4,657.0,44.1,74,62.3,17.1,16154.0
361,2021-03-06T00:00:00,1162,48.2,58.5,21.2,213.0,40.4,60.8,16.5,74.2,325,54.8,74.8,51.4,26.2,152.0,49.3,73.0,56.9,20.6,685.0,44.8,73.9,62.1,17.5,16231.0
362,2021-03-07T00:00:00,1252,48.8,58,21,208.0,41.3,61,16.6,76.9,372,54.8,75,51.4,25.1,185.0,47.6,71.9,56.0,20.3,695.0,45.9,75.4,62.1,17.5,16279.0
363,2021-03-08T00:00:00,1218,48.5,57.7,20.8,205.0,41,60.9,16.3,78,361,55.1,74.5,50,24.8,192.0,53.1,72.9,58.3,19.4,665.0,43.6,75.3,61.6,17.4,16360.0
364,2021-03-09T00:00:00,1170,50.3,57.7,20.5,203.0,41.9,60.8,16.5,77.3,353,58.1,76.5,50.2,24.1,162.0,56.8,73.5,58.9,19.0,655.0,44.6,74.2,61.5,17.3,16401.0
365,2021-03-10T00:00:00,1138,51.3,57.7,20.7,197.0,40.6,60.9,16.5,74.6,338,56.8,75.7,49.6,24.6,162.0,54.9,76.5,57.2,18.9,638.0,47.5,74.6,62.1,17.2,16464.0
366,2021-03-11T00:00:00,1113,51.1,57.5,20.6,196.0,39.8,60.9,16.1,73.5,339,58.4,73.5,49.7,24.4,148.0,58.1,80.4,57.5,18.9,626.0,45.5,74.4,61.8,17.2,16513.0
367,2021-03-12T00:00:00,1049,50.2,57.4,20.5,206.0,40.8,60.5,16,73.8,312,58.7,75.6,49.1,24.3,131.0,49.6,75.6,58.9,19.1,606.0,46,73.3,61.3,17.2,16572.0
368,2021-03-13T00:00:00,1060,50.3,57,20.7,203.0,41.4,60.5,16.1,74.9,325,59.1,73.5,48.3,24.6,137.0,48.9,79.6,58.6,18.1,598.0,45.8,73.2,61.4,17.1,16608.0
369,2021-03-14T00:00:00,1118,51.3,56.8,20.9,209.0,41.6,60.4,15.6,73.7,332,57.5,73.8,48.8,24.8,166.0,54.2,75.3,58.0,19.9,620.0,47.1,73.2,60.7,17.4,16667.0
370,2021-03-15T00:00:00,1046,51.2,56.9,20.9,205.0,42,60.9,16.1,73.7,315,58.4,76.5,48.2,24.5,149.0,51.7,76.5,58.5,19.9,582.0,47.3,71.8,61.1,17.4,16713.0
371,2021-03-16T00:00:00,998,51.9,56.8,20.8,199.0,42.2,60.5,16.4,74.4,279,60.2,77.4,48.8,25.2,144.0,50.7,78.5,59.2,19.6,575.0,48.2,73.2,60.1,17.3,16766.0
372,2021-03-17T00:00:00,960,52.8,57.1,20.5,197.0,43.1,59.2,16.6,76.1,286,61.9,75.2,50.2,24.6,125.0,55.2,76.0,57.2,19.8,549.0,47.5,73.2,60.7,17.2,16799.0
373,2021-03-18T00:00:00,947,52.3,57.2,21,198.0,42.9,59.3,17.3,76.3,257,59.5,75.9,49.3,25.2,131.0,54.2,77.1,57.0,21.0,559.0,48.5,73.5,60.9,17.6,16852.0
374,2021-03-19T00:00:00,888,52,58.1,20.6,199.0,41.7,59.4,17.2,77.4,238,59.7,72.3,51.4,25.4,108.0,50.0,76.9,57.2,19.3,542.0,49.1,73.4,61.2,17.7,16894.0
375,2021-03-20T00:00:00,880,51.4,58.9,20.5,201.0,43.3,59.3,17.7,77.6,226,58,69.9,51.6,25.7,126.0,57.1,80.2,59.7,17.1,528.0,47.2,73.7,61.8,17.9,16927.0
376,2021-03-21T00:00:00,923,51.1,59,20.4,203.0,43.3,59.4,17.2,77.8,259,54.8,69.9,51.2,24.3,122.0,58.2,80.3,61.3,17.0,542.0,47.8,73.2,62.3,17.9,16966.0
377,2021-03-22T00:00:00,844,50.6,59.2,20.3,204.0,42.6,59.4,16.4,78.9,238,57.6,69.3,52.3,24.7,105.0,56.2,73.3,59.9,17.7,501.0,46.1,74.3,62.3,17.6,16990.0
378,2021-03-23T00:00:00,783,50.3,58.9,20.3,197.0,44.7,59.2,16.2,78.2,204,54.9,69.1,51.5,25,90.0,61.1,75.6,61.2,17.9,489.0,46.4,74.2,61.6,17.7,17024.0
379,2021-03-24T00:00:00,793,49.1,59.1,20.4,206.0,43.7,59,16.3,78.2,216,51.9,70.8,51.6,24.8,108.0,58.3,68.5,61.9,18.4,469.0,45.6,75.9,62,17.5,17054.0
380,2021-03-25T00:00:00,768,48.6,59.3,20.6,202.0,44.1,59.5,16.2,77.2,202,51,70.3,50.7,25.9,95.0,56.8,78.9,61.9,18.2,471.0,45.9,75.8,62.5,17.2,17085.0
381,2021-03-26T00:00:00,687,47.7,60,20.5,198.0,43.9,59.1,16.4,76.8,171,45,70.2,51.9,26.5,71.0,56.3,76.1,61.1,17.4,445.0,47.4,75.1,62.9,17.3,17105.0
382,2021-03-27T00:00:00,648,47.2,60.5,20.5,197.0,43.7,59.8,16.2,76.6,154,44.2,71.4,52.6,26.8,62.0,51.6,67.7,64.9,17.0,432.0,47.7,75.7,62.7,17.4,17116.0
