day_date,age_group,death_amount_vaccinated,death_amount_expired,death_amount_not_vaccinated,death_vaccinated_normalized,death_expired_normalized,death_not_vaccinated_normalized
2021-12-23T00:00:00.000Z,מעל גיל 60,0,1,0,0,1,0
2021-12-23T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-23T00:00:00.000Z,כלל האוכלוסיה,0,1,0,0,0.1,0
2021-12-24T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.9
2021-12-24T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-12-24T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-25T00:00:00.000Z,מעל גיל 60,0,0,0,0,0,0
2021-12-25T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-25T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,0,0
2021-12-26T00:00:00.000Z,כלל האוכלוסיה,1,0,1,0,0,0
2021-12-26T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.9
2021-12-26T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2021-12-27T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-12-27T00:00:00.000Z,כלל האוכלוסיה,1,0,2,0,0,0.1
2021-12-27T00:00:00.000Z,מעל גיל 60,1,0,1,0.1,0,0.9
2021-12-28T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-12-28T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.9
2021-12-28T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-29T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.9
2021-12-29T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2021-12-29T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-30T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,0,0
2021-12-30T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2021-12-30T00:00:00.000Z,מעל גיל 60,0,0,0,0,0,0
2021-12-31T00:00:00.000Z,מעל גיל 60,0,0,0,0,0,0
2021-12-31T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2021-12-31T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2022-01-01T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-01-01T00:00:00.000Z,מעל גיל 60,1,0,1,0.1,0,0.9
2022-01-01T00:00:00.000Z,כלל האוכלוסיה,1,0,1,0,0,0
2022-01-02T00:00:00.000Z,מעל גיל 60,2,0,2,0.1,0,1.8
2022-01-02T00:00:00.000Z,כלל האוכלוסיה,2,1,2,0,0.1,0.1
2022-01-02T00:00:00.000Z,מתחת לגיל 60,0,1,0,0,0.1,0
2022-01-03T00:00:00.000Z,כלל האוכלוסיה,1,0,3,0,0,0.1
2022-01-03T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-01-03T00:00:00.000Z,מעל גיל 60,1,0,2,0.1,0,1.8
2022-01-04T00:00:00.000Z,מעל גיל 60,0,0,0,0,0,0
2022-01-04T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-01-04T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,0,0
2022-01-05T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2022-01-05T00:00:00.000Z,מעל גיל 60,1,0,1,0.1,0,0.9
2022-01-05T00:00:00.000Z,כלל האוכלוסיה,1,0,3,0,0,0.1
2022-01-06T00:00:00.000Z,כלל האוכלוסיה,0,0,2,0,0,0.1
2022-01-06T00:00:00.000Z,מעל גיל 60,0,0,1,0,0,0.9
2022-01-06T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-01-07T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-01-07T00:00:00.000Z,כלל האוכלוסיה,1,1,1,0,0.1,0
2022-01-07T00:00:00.000Z,מעל גיל 60,1,1,1,0.1,1,0.9
2022-01-08T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-01-08T00:00:00.000Z,מעל גיל 60,2,0,3,0.1,0,2.8
2022-01-08T00:00:00.000Z,כלל האוכלוסיה,2,0,3,0,0,0.1
2022-01-09T00:00:00.000Z,כלל האוכלוסיה,3,1,3,0.1,0.1,0.1
2022-01-09T00:00:00.000Z,מעל גיל 60,3,1,2,0.2,1,1.9
2022-01-09T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-01-10T00:00:00.000Z,כלל האוכלוסיה,2,1,5,0,0.1,0.2
2022-01-10T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2022-01-10T00:00:00.000Z,מעל גיל 60,2,1,3,0.1,1.1,2.8
2022-01-11T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-01-11T00:00:00.000Z,כלל האוכלוסיה,5,1,1,0.1,0.1,0
2022-01-11T00:00:00.000Z,מעל גיל 60,5,1,0,0.4,1.1,0
2022-01-12T00:00:00.000Z,כלל האוכלוסיה,6,1,1,0.1,0.1,0
2022-01-12T00:00:00.000Z,מעל גיל 60,6,1,1,0.4,1.1,0.9
2022-01-12T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-01-13T00:00:00.000Z,מעל גיל 60,4,2,5,0.3,2.1,4.7
2022-01-13T00:00:00.000Z,כלל האוכלוסיה,4,2,5,0.1,0.2,0.2
2022-01-13T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-01-14T00:00:00.000Z,כלל האוכלוסיה,6,1,4,0.1,0.1,0.1
2022-01-14T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-01-14T00:00:00.000Z,מעל גיל 60,5,1,4,0.4,1.1,3.8
2022-01-15T00:00:00.000Z,מעל גיל 60,14,0,4,1,0,3.8
2022-01-15T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-01-15T00:00:00.000Z,כלל האוכלוסיה,14,0,4,0.2,0,0.1
2022-01-16T00:00:00.000Z,כלל האוכלוסיה,12,1,5,0.2,0.1,0.2
2022-01-16T00:00:00.000Z,מעל גיל 60,11,1,4,0.8,1.1,3.8
2022-01-16T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,0,0
2022-01-17T00:00:00.000Z,מעל גיל 60,13,1,5,1,1.1,4.7
2022-01-17T00:00:00.000Z,כלל האוכלוסיה,13,1,6,0.2,0.1,0.2
2022-01-17T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-01-18T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-01-18T00:00:00.000Z,כלל האוכלוסיה,7,5,6,0.1,0.6,0.2
2022-01-18T00:00:00.000Z,מעל גיל 60,7,5,5,0.5,5.5,4.7
2022-01-19T00:00:00.000Z,מעל גיל 60,14,1,10,1,1.1,9.5
2022-01-19T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-01-19T00:00:00.000Z,כלל האוכלוסיה,14,1,10,0.2,0.1,0.4
2022-01-20T00:00:00.000Z,מעל גיל 60,12,2,6,0.9,2.4,5.2
2022-01-20T00:00:00.000Z,כלל האוכלוסיה,13,3,6,0.2,0.4,0.2
2022-01-20T00:00:00.000Z,מתחת לגיל 60,1,1,0,0,0.1,0
2022-01-21T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-01-21T00:00:00.000Z,כלל האוכלוסיה,22,1,12,0.4,0.1,0.4
2022-01-21T00:00:00.000Z,מעל גיל 60,21,1,12,1.6,1.2,10.5
2022-01-22T00:00:00.000Z,מתחת לגיל 60,2,1,0,0,0.1,0
2022-01-22T00:00:00.000Z,מעל גיל 60,19,1,15,1.4,1.3,12.5
2022-01-22T00:00:00.000Z,כלל האוכלוסיה,21,2,15,0.4,0.2,0.5
2022-01-23T00:00:00.000Z,מעל גיל 60,25,5,8,1.9,6.4,6.7
2022-01-23T00:00:00.000Z,כלל האוכלוסיה,26,6,9,0.5,0.7,0.3
2022-01-23T00:00:00.000Z,מתחת לגיל 60,1,1,0,0,0.1,0
2022-01-24T00:00:00.000Z,מתחת לגיל 60,2,1,3,0,0.1,0.1
2022-01-24T00:00:00.000Z,מעל גיל 60,25,5,17,1.9,6.4,14.2
2022-01-24T00:00:00.000Z,כלל האוכלוסיה,27,6,20,0.5,0.8,0.7
2022-01-25T00:00:00.000Z,כלל האוכלוסיה,25,8,10,0.4,1,0.4
2022-01-25T00:00:00.000Z,מעל גיל 60,25,8,10,1.9,10.4,8.4
2022-01-25T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-01-26T00:00:00.000Z,מתחת לגיל 60,2,1,2,0,0.1,0.1
2022-01-26T00:00:00.000Z,מעל גיל 60,29,2,10,2.2,2.6,8.3
2022-01-26T00:00:00.000Z,כלל האוכלוסיה,31,3,12,0.5,0.4,0.4
2022-01-27T00:00:00.000Z,כלל האוכלוסיה,19,4,11,0.3,0.5,0.4
2022-01-27T00:00:00.000Z,מתחת לגיל 60,0,2,2,0,0.3,0.1
2022-01-27T00:00:00.000Z,מעל גיל 60,19,2,9,1.4,2.6,7.5
2022-01-28T00:00:00.000Z,מעל גיל 60,21,4,20,1.6,5.3,16.8
2022-01-28T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,0,0
2022-01-28T00:00:00.000Z,כלל האוכלוסיה,22,4,21,0.4,0.5,0.8
2022-01-29T00:00:00.000Z,כלל האוכלוסיה,25,5,22,0.4,0.6,0.8
2022-01-29T00:00:00.000Z,מעל גיל 60,24,4,20,1.8,5.3,16.8
2022-01-29T00:00:00.000Z,מתחת לגיל 60,1,1,2,0,0.2,0.1
2022-01-30T00:00:00.000Z,כלל האוכלוסיה,31,2,17,0.5,0.3,0.6
2022-01-30T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-01-30T00:00:00.000Z,מעל גיל 60,30,2,17,2.2,2.7,14.3
2022-01-31T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-01-31T00:00:00.000Z,מעל גיל 60,19,10,20,1.4,13.4,16.8
2022-01-31T00:00:00.000Z,כלל האוכלוסיה,19,10,21,0.3,1.3,0.8
2022-02-01T00:00:00.000Z,מעל גיל 60,22,8,26,1.6,10.8,21.9
2022-02-01T00:00:00.000Z,כלל האוכלוסיה,24,8,27,0.4,1.1,1
2022-02-01T00:00:00.000Z,מתחת לגיל 60,2,0,1,0,0,0
2022-02-02T00:00:00.000Z,כלל האוכלוסיה,37,8,23,0.6,1.1,0.8
2022-02-02T00:00:00.000Z,מעל גיל 60,32,8,21,2.4,10.8,17.6
2022-02-02T00:00:00.000Z,מתחת לגיל 60,5,0,2,0.1,0,0.1
2022-02-03T00:00:00.000Z,מעל גיל 60,33,9,25,2.4,12.2,21
2022-02-03T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,0,0
2022-02-03T00:00:00.000Z,כלל האוכלוסיה,34,9,26,0.6,1.2,0.9
2022-02-04T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2022-02-04T00:00:00.000Z,מעל גיל 60,15,12,21,1.1,16.4,17.7
2022-02-04T00:00:00.000Z,כלל האוכלוסיה,15,12,23,0.3,1.6,0.8
2022-02-05T00:00:00.000Z,מעל גיל 60,25,8,19,1.9,10.9,16
2022-02-05T00:00:00.000Z,כלל האוכלוסיה,25,8,23,0.4,1.1,0.8
2022-02-05T00:00:00.000Z,מתחת לגיל 60,0,0,4,0,0,0.1
2022-02-06T00:00:00.000Z,כלל האוכלוסיה,28,6,26,0.5,0.8,0.9
2022-02-06T00:00:00.000Z,מתחת לגיל 60,2,1,1,0,0.2,0
2022-02-06T00:00:00.000Z,מעל גיל 60,26,5,25,1.9,6.9,21.1
2022-02-07T00:00:00.000Z,מעל גיל 60,29,5,26,2.1,6.9,22
2022-02-07T00:00:00.000Z,מתחת לגיל 60,2,3,5,0,0.5,0.2
2022-02-07T00:00:00.000Z,כלל האוכלוסיה,31,8,31,0.5,1.1,1.1
2022-02-08T00:00:00.000Z,מתחת לגיל 60,0,0,3,0,0,0.1
2022-02-08T00:00:00.000Z,מעל גיל 60,23,4,30,1.7,5.6,25.4
2022-02-08T00:00:00.000Z,כלל האוכלוסיה,23,4,33,0.4,0.5,1.2
2022-02-09T00:00:00.000Z,כלל האוכלוסיה,19,7,27,0.3,0.9,1
2022-02-09T00:00:00.000Z,מעל גיל 60,19,6,26,1.4,8.4,22.1
2022-02-09T00:00:00.000Z,מתחת לגיל 60,0,1,1,0,0.2,0
2022-02-10T00:00:00.000Z,מתחת לגיל 60,1,0,4,0,0,0.1
2022-02-10T00:00:00.000Z,מעל גיל 60,35,4,27,2.6,5.6,22.8
2022-02-10T00:00:00.000Z,כלל האוכלוסיה,36,4,31,0.6,0.5,1.1
2022-02-11T00:00:00.000Z,מעל גיל 60,30,4,18,2.2,5.6,15.2
2022-02-11T00:00:00.000Z,מתחת לגיל 60,0,1,1,0,0.2,0
2022-02-11T00:00:00.000Z,כלל האוכלוסיה,30,5,19,0.5,0.7,0.7
2022-02-12T00:00:00.000Z,כלל האוכלוסיה,24,5,26,0.4,0.7,0.9
2022-02-12T00:00:00.000Z,מעל גיל 60,22,5,25,1.6,7,21.2
2022-02-12T00:00:00.000Z,מתחת לגיל 60,2,0,1,0,0,0
2022-02-13T00:00:00.000Z,כלל האוכלוסיה,20,1,22,0.3,0.1,0.8
2022-02-13T00:00:00.000Z,מתחת לגיל 60,2,0,2,0,0,0.1
2022-02-13T00:00:00.000Z,מעל גיל 60,18,1,20,1.3,1.4,17
2022-02-14T00:00:00.000Z,מתחת לגיל 60,0,2,2,0,0.3,0.1
2022-02-14T00:00:00.000Z,מעל גיל 60,13,7,21,1,10,17.9
2022-02-14T00:00:00.000Z,כלל האוכלוסיה,13,9,23,0.2,1.2,0.8
2022-02-15T00:00:00.000Z,כלל האוכלוסיה,19,3,13,0.3,0.4,0.5
2022-02-15T00:00:00.000Z,מתחת לגיל 60,2,0,1,0,0,0
2022-02-15T00:00:00.000Z,מעל גיל 60,17,3,12,1.3,4.3,10.2
2022-02-16T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-02-16T00:00:00.000Z,מעל גיל 60,20,4,11,1.5,5.7,9.4
2022-02-16T00:00:00.000Z,כלל האוכלוסיה,21,4,11,0.4,0.6,0.4
2022-02-17T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-02-17T00:00:00.000Z,כלל האוכלוסיה,16,1,19,0.3,0.1,0.7
2022-02-17T00:00:00.000Z,מעל גיל 60,16,1,18,1.2,1.4,15.3
2022-02-18T00:00:00.000Z,מעל גיל 60,9,2,11,0.7,2.9,9.4
2022-02-18T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-02-18T00:00:00.000Z,כלל האוכלוסיה,10,2,11,0.2,0.3,0.4
2022-02-19T00:00:00.000Z,כלל האוכלוסיה,11,4,10,0.2,0.6,0.4
2022-02-19T00:00:00.000Z,מעל גיל 60,11,4,10,0.8,5.8,8.5
2022-02-19T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-02-20T00:00:00.000Z,מעל גיל 60,15,0,15,1.1,0,12.8
2022-02-20T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-02-20T00:00:00.000Z,כלל האוכלוסיה,15,0,16,0.3,0,0.6
2022-02-21T00:00:00.000Z,כלל האוכלוסיה,11,1,13,0.2,0.1,0.5
2022-02-21T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2022-02-21T00:00:00.000Z,מעל גיל 60,11,1,11,0.8,1.4,9.4
2022-02-22T00:00:00.000Z,מתחת לגיל 60,2,0,0,0,0,0
2022-02-22T00:00:00.000Z,מעל גיל 60,11,3,13,0.8,4.3,11.2
2022-02-22T00:00:00.000Z,כלל האוכלוסיה,13,3,13,0.2,0.4,0.5
2022-02-23T00:00:00.000Z,מתחת לגיל 60,1,1,0,0,0.2,0
2022-02-23T00:00:00.000Z,מעל גיל 60,13,5,12,1,7.3,10.3
2022-02-23T00:00:00.000Z,כלל האוכלוסיה,14,6,12,0.2,0.8,0.4
2022-02-24T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,0,0
2022-02-24T00:00:00.000Z,מעל גיל 60,8,2,11,0.6,2.9,9.4
2022-02-24T00:00:00.000Z,כלל האוכלוסיה,9,2,12,0.2,0.3,0.4
2022-02-25T00:00:00.000Z,כלל האוכלוסיה,11,2,9,0.2,0.3,0.3
2022-02-25T00:00:00.000Z,מעל גיל 60,11,2,9,0.8,2.9,7.7
2022-02-25T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-02-26T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2022-02-26T00:00:00.000Z,כלל האוכלוסיה,7,4,10,0.1,0.6,0.4
2022-02-26T00:00:00.000Z,מעל גיל 60,7,4,8,0.5,5.8,6.9
2022-02-27T00:00:00.000Z,כלל האוכלוסיה,10,2,13,0.2,0.3,0.5
2022-02-27T00:00:00.000Z,מעל גיל 60,8,2,13,0.6,2.9,11.2
2022-02-27T00:00:00.000Z,מתחת לגיל 60,2,0,0,0,0,0
2022-02-28T00:00:00.000Z,כלל האוכלוסיה,11,2,10,0.2,0.3,0.4
2022-02-28T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-02-28T00:00:00.000Z,מעל גיל 60,10,2,10,0.7,2.9,8.6
2022-03-01T00:00:00.000Z,כלל האוכלוסיה,8,1,14,0.1,0.1,0.5
2022-03-01T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-01T00:00:00.000Z,מעל גיל 60,8,1,14,0.6,1.5,12.1
2022-03-02T00:00:00.000Z,מתחת לגיל 60,0,1,0,0,0.2,0
2022-03-02T00:00:00.000Z,מעל גיל 60,7,0,4,0.5,0,3.5
2022-03-02T00:00:00.000Z,כלל האוכלוסיה,7,1,4,0.1,0.1,0.1
2022-03-03T00:00:00.000Z,כלל האוכלוסיה,9,1,9,0.2,0.1,0.3
2022-03-03T00:00:00.000Z,מעל גיל 60,9,1,8,0.7,1.5,6.9
2022-03-03T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-03-04T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-04T00:00:00.000Z,מעל גיל 60,9,1,2,0.7,1.5,1.7
2022-03-04T00:00:00.000Z,כלל האוכלוסיה,9,1,2,0.2,0.1,0.1
2022-03-05T00:00:00.000Z,כלל האוכלוסיה,5,3,7,0.1,0.4,0.3
2022-03-05T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-03-05T00:00:00.000Z,מעל גיל 60,5,3,6,0.4,4.4,5.2
2022-03-06T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-06T00:00:00.000Z,כלל האוכלוסיה,5,0,8,0.1,0,0.3
2022-03-06T00:00:00.000Z,מעל גיל 60,5,0,8,0.4,0,6.9
2022-03-07T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-07T00:00:00.000Z,כלל האוכלוסיה,5,1,6,0.1,0.1,0.2
2022-03-07T00:00:00.000Z,מעל גיל 60,5,1,6,0.4,1.5,5.2
2022-03-08T00:00:00.000Z,מעל גיל 60,9,2,3,0.7,2.9,2.6
2022-03-08T00:00:00.000Z,כלל האוכלוסיה,9,2,3,0.2,0.3,0.1
2022-03-08T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-09T00:00:00.000Z,מתחת לגיל 60,0,1,0,0,0.2,0
2022-03-09T00:00:00.000Z,כלל האוכלוסיה,5,3,5,0.1,0.4,0.2
2022-03-09T00:00:00.000Z,מעל גיל 60,5,2,5,0.4,2.9,4.3
2022-03-10T00:00:00.000Z,מעל גיל 60,2,0,0,0.1,0,0
2022-03-10T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-03-10T00:00:00.000Z,כלל האוכלוסיה,3,0,0,0.1,0,0
2022-03-11T00:00:00.000Z,כלל האוכלוסיה,3,0,4,0.1,0,0.1
2022-03-11T00:00:00.000Z,מעל גיל 60,3,0,3,0.2,0,2.6
2022-03-11T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-03-12T00:00:00.000Z,מעל גיל 60,4,0,5,0.3,0,4.4
2022-03-12T00:00:00.000Z,כלל האוכלוסיה,4,0,5,0.1,0,0.2
2022-03-12T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-13T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,0,0
2022-03-13T00:00:00.000Z,מעל גיל 60,3,3,3,0.2,4.4,2.6
2022-03-13T00:00:00.000Z,כלל האוכלוסיה,4,3,4,0.1,0.4,0.1
2022-03-14T00:00:00.000Z,מעל גיל 60,2,1,6,0.1,1.5,5.3
2022-03-14T00:00:00.000Z,כלל האוכלוסיה,3,1,6,0.1,0.1,0.2
2022-03-14T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-03-15T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-15T00:00:00.000Z,כלל האוכלוסיה,5,0,0,0.1,0,0
2022-03-15T00:00:00.000Z,מעל גיל 60,5,0,0,0.4,0,0
2022-03-16T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-03-16T00:00:00.000Z,מעל גיל 60,2,0,4,0.1,0,3.5
2022-03-16T00:00:00.000Z,כלל האוכלוסיה,3,0,4,0.1,0,0.1
2022-03-17T00:00:00.000Z,כלל האוכלוסיה,2,0,3,0,0,0.1
2022-03-17T00:00:00.000Z,מעל גיל 60,2,0,1,0.1,0,0.9
2022-03-17T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2022-03-18T00:00:00.000Z,כלל האוכלוסיה,2,2,5,0,0.3,0.2
2022-03-18T00:00:00.000Z,מתחת לגיל 60,0,1,1,0,0.2,0
2022-03-18T00:00:00.000Z,מעל גיל 60,2,1,4,0.1,1.5,3.5
2022-03-19T00:00:00.000Z,מעל גיל 60,5,1,1,0.4,1.5,0.9
2022-03-19T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-03-19T00:00:00.000Z,כלל האוכלוסיה,6,1,1,0.1,0.1,0
2022-03-20T00:00:00.000Z,כלל האוכלוסיה,3,1,2,0.1,0.1,0.1
2022-03-20T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-20T00:00:00.000Z,מעל גיל 60,3,1,2,0.2,1.5,1.8
2022-03-21T00:00:00.000Z,מעל גיל 60,4,0,3,0.3,0,2.6
2022-03-21T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-03-21T00:00:00.000Z,כלל האוכלוסיה,4,0,4,0.1,0,0.1
2022-03-22T00:00:00.000Z,כלל האוכלוסיה,5,3,0,0.1,0.4,0
2022-03-22T00:00:00.000Z,מתחת לגיל 60,0,1,0,0,0.2,0
2022-03-22T00:00:00.000Z,מעל גיל 60,5,2,0,0.4,2.9,0
2022-03-23T00:00:00.000Z,מעל גיל 60,0,1,0,0,1.5,0
2022-03-23T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-23T00:00:00.000Z,כלל האוכלוסיה,0,1,0,0,0.1,0
2022-03-24T00:00:00.000Z,כלל האוכלוסיה,2,1,3,0,0.1,0.1
2022-03-24T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-24T00:00:00.000Z,מעל גיל 60,2,1,3,0.1,1.5,2.7
2022-03-25T00:00:00.000Z,מעל גיל 60,4,1,2,0.3,1.5,1.8
2022-03-25T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-25T00:00:00.000Z,כלל האוכלוסיה,4,1,2,0.1,0.1,0.1
2022-03-26T00:00:00.000Z,כלל האוכלוסיה,7,0,5,0.1,0,0.2
2022-03-26T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,0,0
2022-03-26T00:00:00.000Z,מעל גיל 60,6,0,4,0.4,0,3.5
2022-03-27T00:00:00.000Z,מעל גיל 60,7,1,1,0.5,1.5,0.9
2022-03-27T00:00:00.000Z,כלל האוכלוסיה,7,1,2,0.1,0.1,0.1
2022-03-27T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,0,0
2022-03-28T00:00:00.000Z,כלל האוכלוסיה,4,1,3,0.1,0.1,0.1
2022-03-28T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-28T00:00:00.000Z,מעל גיל 60,4,1,3,0.3,1.5,2.7
2022-03-29T00:00:00.000Z,כלל האוכלוסיה,7,0,0,0.1,0,0
2022-03-29T00:00:00.000Z,מעל גיל 60,7,0,0,0.5,0,0
2022-03-29T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-30T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-03-30T00:00:00.000Z,מעל גיל 60,6,1,1,0.4,1.5,0.9
2022-03-30T00:00:00.000Z,כלל האוכלוסיה,6,1,1,0.1,0.1,0
2022-03-31T00:00:00.000Z,מעל גיל 60,8,0,5,0.6,0,4.5
2022-03-31T00:00:00.000Z,כלל האוכלוסיה,9,0,5,0.2,0,0.2
2022-03-31T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-04-01T00:00:00.000Z,מתחת לגיל 60,0,1,0,0,0.2,0
2022-04-01T00:00:00.000Z,מעל גיל 60,2,1,0,0.1,1.5,0
2022-04-01T00:00:00.000Z,כלל האוכלוסיה,2,2,0,0,0.3,0
2022-04-02T00:00:00.000Z,מעל גיל 60,4,2,4,0.3,2.9,3.6
2022-04-02T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,0,0
2022-04-02T00:00:00.000Z,כלל האוכלוסיה,5,2,4,0.1,0.3,0.1
2022-04-03T00:00:00.000Z,מעל גיל 60,5,1,5,0.4,1.5,4.5
2022-04-03T00:00:00.000Z,כלל האוכלוסיה,5,1,5,0.1,0.1,0.2
2022-04-03T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-04-04T00:00:00.000Z,כלל האוכלוסיה,7,1,0,0.1,0.1,0
2022-04-04T00:00:00.000Z,מעל גיל 60,7,1,0,0.5,1.5,0
2022-04-04T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-04-05T00:00:00.000Z,מעל גיל 60,1,1,0,0.1,1.5,0
2022-04-05T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-04-05T00:00:00.000Z,כלל האוכלוסיה,1,1,0,0,0.1,0
2022-04-06T00:00:00.000Z,כלל האוכלוסיה,4,3,2,0.1,0.4,0.1
2022-04-06T00:00:00.000Z,מעל גיל 60,4,3,2,0.3,4.4,1.8
2022-04-06T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-04-07T00:00:00.000Z,מעל גיל 60,3,0,3,0.2,0,2.7
2022-04-07T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,0,0.1
2022-04-07T00:00:00.000Z,כלל האוכלוסיה,3,0,5,0.1,0,0.2
2022-04-08T00:00:00.000Z,כלל האוכלוסיה,5,2,1,0.1,0.3,0
2022-04-08T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,0,0
2022-04-08T00:00:00.000Z,מעל גיל 60,5,2,1,0.4,2.9,0.9
2022-04-09T00:00:00.000Z,מעל גיל 60,6,1,3,0.4,1.5,2.7
2022-04-09T00:00:00.000Z,מתחת לגיל 60,0,1,1,0,0.1,0
