_id,first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_newly_tested,weekly_cases,weekly_deceased
336,2020-05-03,2020-05-09,45-49,זכר,1835.0,1315.0,<15,0.0
337,2020-05-03,2020-05-09,50-54,זכר,1561.0,1030.0,<15,0.0
338,2020-05-03,2020-05-09,50-54,לא ידוע,<15,<15,<15,0.0
339,2020-05-03,2020-05-09,50-54,נקבה,1824.0,1190.0,<15,0.0
340,2020-05-03,2020-05-09,55-59,נקבה,1645.0,1075.0,<15,0.0
341,2020-05-03,2020-05-09,55-59,לא ידוע,<15,<15,0.0,0.0
342,2020-05-03,2020-05-09,55-59,זכר,1253.0,745.0,<15,0.0
343,2020-05-03,2020-05-09,60-64,זכר,1258.0,754.0,<15,0.0
344,2020-05-03,2020-05-09,60-64,נקבה,1488.0,936.0,<15,0.0
345,2020-05-03,2020-05-09,60-64,לא ידוע,<15,<15,0.0,0.0
346,2020-05-03,2020-05-09,65-69,נקבה,1156.0,757.0,<15,0.0
347,2020-05-03,2020-05-09,65-69,זכר,1221.0,710.0,<15,<15
348,2020-05-03,2020-05-09,65-69,לא ידוע,<15,<15,0.0,0.0
349,2020-05-03,2020-05-09,70-74,לא ידוע,<15,<15,0.0,0.0
350,2020-05-03,2020-05-09,70-74,נקבה,1167.0,758.0,<15,0.0
351,2020-05-03,2020-05-09,70-74,זכר,1143.0,662.0,<15,<15
352,2020-05-03,2020-05-09,75-79,נקבה,952.0,587.0,<15,<15
353,2020-05-03,2020-05-09,75-79,זכר,780.0,454.0,<15,<15
354,2020-05-03,2020-05-09,75-79,לא ידוע,<15,<15,0.0,0.0
355,2020-05-03,2020-05-09,80+,זכר,2444.0,1431.0,<15,<15
356,2020-05-03,2020-05-09,80+,לא ידוע,<15,0.0,0.0,0.0
357,2020-05-03,2020-05-09,80+,נקבה,5130.0,3139.0,<15,<15
358,2020-05-03,2020-05-09,NULL,זכר,1083.0,811.0,<15,0.0
359,2020-05-03,2020-05-09,NULL,נקבה,1211.0,1023.0,<15,0.0
360,2020-05-03,2020-05-09,NULL,לא ידוע,113.0,112.0,<15,0.0
361,2020-05-10,2020-05-16,0-19,לא ידוע,50.0,28.0,0.0,0.0
362,2020-05-10,2020-05-16,0-19,זכר,2776.0,1676.0,23.0,0.0
363,2020-05-10,2020-05-16,0-19,נקבה,2358.0,1415.0,23.0,0.0
364,2020-05-10,2020-05-16,20-24,זכר,1677.0,1044.0,<15,0.0
365,2020-05-10,2020-05-16,20-24,לא ידוע,<15,<15,0.0,0.0
366,2020-05-10,2020-05-16,20-24,נקבה,1680.0,1081.0,<15,0.0
367,2020-05-10,2020-05-16,25-29,נקבה,1769.0,1194.0,<15,0.0
368,2020-05-10,2020-05-16,25-29,לא ידוע,<15,<15,0.0,0.0
369,2020-05-10,2020-05-16,25-29,זכר,1472.0,913.0,<15,0.0
370,2020-05-10,2020-05-16,30-34,נקבה,1761.0,1249.0,<15,0.0
371,2020-05-10,2020-05-16,30-34,זכר,1432.0,981.0,<15,0.0
372,2020-05-10,2020-05-16,30-34,לא ידוע,<15,<15,0.0,0.0
373,2020-05-10,2020-05-16,35-39,לא ידוע,15.0,15.0,0.0,0.0
374,2020-05-10,2020-05-16,35-39,נקבה,1813.0,1312.0,<15,0.0
375,2020-05-10,2020-05-16,35-39,זכר,1377.0,1001.0,<15,0.0
376,2020-05-10,2020-05-16,40-44,נקבה,1964.0,1363.0,<15,0.0
377,2020-05-10,2020-05-16,40-44,לא ידוע,<15,<15,0.0,0.0
378,2020-05-10,2020-05-16,40-44,זכר,1308.0,941.0,<15,0.0
379,2020-05-10,2020-05-16,45-49,לא ידוע,<15,<15,0.0,0.0
380,2020-05-10,2020-05-16,45-49,נקבה,1561.0,926.0,<15,0.0
381,2020-05-10,2020-05-16,45-49,זכר,1232.0,846.0,<15,0.0
382,2020-05-10,2020-05-16,50-54,זכר,995.0,679.0,<15,<15
383,2020-05-10,2020-05-16,50-54,לא ידוע,<15,<15,0.0,0.0
384,2020-05-10,2020-05-16,50-54,נקבה,1320.0,792.0,<15,<15
385,2020-05-10,2020-05-16,55-59,נקבה,1252.0,681.0,<15,0.0
386,2020-05-10,2020-05-16,55-59,לא ידוע,<15,<15,0.0,0.0
387,2020-05-10,2020-05-16,55-59,זכר,898.0,557.0,<15,0.0
388,2020-05-10,2020-05-16,60-64,זכר,926.0,545.0,<15,<15
389,2020-05-10,2020-05-16,60-64,נקבה,1186.0,708.0,<15,0.0
390,2020-05-10,2020-05-16,60-64,לא ידוע,<15,<15,0.0,0.0
391,2020-05-10,2020-05-16,65-69,נקבה,1135.0,668.0,<15,0.0
392,2020-05-10,2020-05-16,65-69,זכר,967.0,541.0,<15,0.0
393,2020-05-10,2020-05-16,65-69,לא ידוע,<15,<15,0.0,0.0
394,2020-05-10,2020-05-16,70-74,לא ידוע,<15,<15,0.0,0.0
395,2020-05-10,2020-05-16,70-74,נקבה,1175.0,704.0,<15,0.0
396,2020-05-10,2020-05-16,70-74,זכר,1051.0,580.0,<15,<15
397,2020-05-10,2020-05-16,75-79,נקבה,881.0,471.0,<15,<15
398,2020-05-10,2020-05-16,75-79,זכר,685.0,336.0,<15,<15
399,2020-05-10,2020-05-16,75-79,לא ידוע,<15,<15,0.0,0.0
400,2020-05-10,2020-05-16,80+,זכר,2183.0,1056.0,<15,<15
401,2020-05-10,2020-05-16,80+,לא ידוע,<15,<15,0.0,0.0
402,2020-05-10,2020-05-16,80+,נקבה,4927.0,2500.0,<15,<15
403,2020-05-10,2020-05-16,NULL,זכר,779.0,575.0,<15,0.0
404,2020-05-10,2020-05-16,NULL,נקבה,810.0,648.0,<15,0.0
405,2020-05-10,2020-05-16,NULL,לא ידוע,92.0,89.0,0.0,0.0
406,2020-05-17,2020-05-23,0-19,לא ידוע,60.0,46.0,0.0,0.0
407,2020-05-17,2020-05-23,0-19,זכר,2734.0,1926.0,15.0,0.0
408,2020-05-17,2020-05-23,0-19,נקבה,2181.0,1521.0,25.0,0.0
409,2020-05-17,2020-05-23,20-24,זכר,1276.0,786.0,<15,0.0
410,2020-05-17,2020-05-23,20-24,לא ידוע,<15,<15,0.0,0.0
411,2020-05-17,2020-05-23,20-24,נקבה,1352.0,876.0,<15,0.0
412,2020-05-17,2020-05-23,25-29,נקבה,1685.0,1186.0,<15,0.0
413,2020-05-17,2020-05-23,25-29,לא ידוע,<15,<15,0.0,0.0
414,2020-05-17,2020-05-23,25-29,זכר,1265.0,807.0,<15,0.0
415,2020-05-17,2020-05-23,30-34,נקבה,1736.0,1233.0,<15,0.0
416,2020-05-17,2020-05-23,30-34,זכר,1303.0,897.0,<15,<15
417,2020-05-17,2020-05-23,30-34,לא ידוע,<15,<15,0.0,0.0
418,2020-05-17,2020-05-23,35-39,לא ידוע,<15,<15,0.0,0.0
419,2020-05-17,2020-05-23,35-39,נקבה,1668.0,1196.0,<15,0.0
420,2020-05-17,2020-05-23,35-39,זכר,1290.0,934.0,<15,0.0
421,2020-05-17,2020-05-23,40-44,נקבה,1546.0,984.0,<15,0.0
422,2020-05-17,2020-05-23,40-44,לא ידוע,<15,<15,0.0,0.0
423,2020-05-17,2020-05-23,40-44,זכר,1042.0,734.0,<15,0.0
424,2020-05-17,2020-05-23,45-49,לא ידוע,<15,<15,0.0,0.0
425,2020-05-17,2020-05-23,45-49,נקבה,1153.0,646.0,<15,0.0
426,2020-05-17,2020-05-23,45-49,זכר,912.0,576.0,<15,0.0
427,2020-05-17,2020-05-23,50-54,זכר,758.0,430.0,<15,0.0
428,2020-05-17,2020-05-23,50-54,לא ידוע,<15,<15,0.0,0.0
429,2020-05-17,2020-05-23,50-54,נקבה,1035.0,585.0,<15,0.0
430,2020-05-17,2020-05-23,55-59,נקבה,1068.0,589.0,<15,0.0
431,2020-05-17,2020-05-23,55-59,לא ידוע,<15,<15,0.0,0.0
432,2020-05-17,2020-05-23,55-59,זכר,796.0,448.0,<15,0.0
433,2020-05-17,2020-05-23,60-64,זכר,691.0,358.0,<15,0.0
434,2020-05-17,2020-05-23,60-64,נקבה,913.0,547.0,0.0,0.0
435,2020-05-17,2020-05-23,60-64,לא ידוע,<15,<15,0.0,0.0
436,2020-05-17,2020-05-23,65-69,נקבה,771.0,455.0,<15,0.0
437,2020-05-17,2020-05-23,65-69,זכר,710.0,347.0,<15,0.0
438,2020-05-17,2020-05-23,65-69,לא ידוע,0.0,0.0,0.0,0.0
439,2020-05-17,2020-05-23,70-74,לא ידוע,<15,<15,0.0,0.0
440,2020-05-17,2020-05-23,70-74,נקבה,782.0,462.0,<15,0.0
441,2020-05-17,2020-05-23,70-74,זכר,778.0,382.0,<15,0.0
442,2020-05-17,2020-05-23,75-79,נקבה,647.0,312.0,0.0,<15
443,2020-05-17,2020-05-23,75-79,זכר,479.0,242.0,<15,0.0
444,2020-05-17,2020-05-23,75-79,לא ידוע,0.0,0.0,0.0,0.0
445,2020-05-17,2020-05-23,80+,זכר,1697.0,811.0,<15,<15
446,2020-05-17,2020-05-23,80+,לא ידוע,<15,<15,0.0,0.0
447,2020-05-17,2020-05-23,80+,נקבה,3546.0,1462.0,0.0,<15
448,2020-05-17,2020-05-23,NULL,זכר,618.0,463.0,<15,0.0
449,2020-05-17,2020-05-23,NULL,נקבה,655.0,479.0,<15,0.0
450,2020-05-17,2020-05-23,NULL,לא ידוע,87.0,79.0,<15,0.0
451,2020-05-24,2020-05-30,0-19,לא ידוע,151.0,139.0,15.0,0.0
452,2020-05-24,2020-05-30,0-19,זכר,2538.0,2051.0,77.0,0.0
453,2020-05-24,2020-05-30,0-19,נקבה,2212.0,1796.0,62.0,0.0
454,2020-05-24,2020-05-30,20-24,זכר,807.0,495.0,<15,0.0
455,2020-05-24,2020-05-30,20-24,לא ידוע,<15,<15,0.0,0.0
456,2020-05-24,2020-05-30,20-24,נקבה,860.0,589.0,<15,0.0
457,2020-05-24,2020-05-30,25-29,נקבה,1270.0,944.0,<15,0.0
458,2020-05-24,2020-05-30,25-29,לא ידוע,0.0,0.0,0.0,0.0
459,2020-05-24,2020-05-30,25-29,זכר,870.0,590.0,<15,0.0
460,2020-05-24,2020-05-30,30-34,נקבה,1527.0,1174.0,<15,0.0
461,2020-05-24,2020-05-30,30-34,זכר,1048.0,765.0,<15,0.0
462,2020-05-24,2020-05-30,30-34,לא ידוע,<15,<15,0.0,0.0
463,2020-05-24,2020-05-30,35-39,לא ידוע,<15,<15,0.0,0.0
464,2020-05-24,2020-05-30,35-39,נקבה,1499.0,1184.0,<15,0.0
465,2020-05-24,2020-05-30,35-39,זכר,1001.0,728.0,<15,0.0
466,2020-05-24,2020-05-30,40-44,נקבה,1297.0,894.0,<15,0.0
467,2020-05-24,2020-05-30,40-44,לא ידוע,<15,<15,0.0,0.0
468,2020-05-24,2020-05-30,40-44,זכר,777.0,565.0,<15,0.0
469,2020-05-24,2020-05-30,45-49,לא ידוע,<15,<15,0.0,0.0
470,2020-05-24,2020-05-30,45-49,נקבה,871.0,542.0,<15,0.0
471,2020-05-24,2020-05-30,45-49,זכר,632.0,416.0,<15,0.0
472,2020-05-24,2020-05-30,50-54,זכר,519.0,354.0,<15,0.0
473,2020-05-24,2020-05-30,50-54,לא ידוע,<15,<15,0.0,0.0
474,2020-05-24,2020-05-30,50-54,נקבה,720.0,408.0,<15,0.0
475,2020-05-24,2020-05-30,55-59,נקבה,664.0,377.0,<15,0.0
476,2020-05-24,2020-05-30,55-59,לא ידוע,<15,<15,0.0,0.0
477,2020-05-24,2020-05-30,55-59,זכר,462.0,296.0,<15,0.0
478,2020-05-24,2020-05-30,60-64,זכר,494.0,257.0,<15,0.0
479,2020-05-24,2020-05-30,60-64,נקבה,656.0,412.0,<15,0.0
480,2020-05-24,2020-05-30,60-64,לא ידוע,<15,<15,0.0,0.0
481,2020-05-24,2020-05-30,65-69,נקבה,644.0,415.0,<15,0.0
482,2020-05-24,2020-05-30,65-69,זכר,480.0,265.0,<15,0.0
483,2020-05-24,2020-05-30,65-69,לא ידוע,0.0,0.0,0.0,0.0
484,2020-05-24,2020-05-30,70-74,לא ידוע,0.0,0.0,0.0,0.0
485,2020-05-24,2020-05-30,70-74,נקבה,827.0,588.0,<15,<15
486,2020-05-24,2020-05-30,70-74,זכר,589.0,364.0,<15,0.0
487,2020-05-24,2020-05-30,75-79,נקבה,726.0,475.0,<15,<15
488,2020-05-24,2020-05-30,75-79,זכר,453.0,273.0,0.0,<15
489,2020-05-24,2020-05-30,75-79,לא ידוע,0.0,0.0,0.0,0.0
490,2020-05-24,2020-05-30,80+,זכר,1694.0,923.0,<15,<15
491,2020-05-24,2020-05-30,80+,לא ידוע,<15,<15,0.0,0.0
492,2020-05-24,2020-05-30,80+,נקבה,3554.0,1893.0,<15,<15
493,2020-05-24,2020-05-30,NULL,זכר,525.0,374.0,<15,0.0
494,2020-05-24,2020-05-30,NULL,נקבה,500.0,367.0,<15,0.0
495,2020-05-24,2020-05-30,NULL,לא ידוע,59.0,47.0,<15,0.0
496,2020-05-31,2020-06-06,0-19,לא ידוע,1062.0,1040.0,<15,0.0
497,2020-05-31,2020-06-06,0-19,זכר,12927.0,11698.0,113.0,0.0
498,2020-05-31,2020-06-06,0-19,נקבה,12428.0,11334.0,118.0,0.0
499,2020-05-31,2020-06-06,20-24,זכר,1652.0,1198.0,20.0,0.0
500,2020-05-31,2020-06-06,20-24,לא ידוע,64.0,59.0,<15,0.0
501,2020-05-31,2020-06-06,20-24,נקבה,2202.0,1708.0,25.0,0.0
502,2020-05-31,2020-06-06,25-29,נקבה,2984.0,2283.0,22.0,0.0
503,2020-05-31,2020-06-06,25-29,לא ידוע,112.0,106.0,<15,0.0
504,2020-05-31,2020-06-06,25-29,זכר,1838.0,1351.0,25.0,0.0
505,2020-05-31,2020-06-06,30-34,נקבה,3370.0,2692.0,39.0,0.0
506,2020-05-31,2020-06-06,30-34,זכר,2343.0,1769.0,36.0,0.0
507,2020-05-31,2020-06-06,30-34,לא ידוע,184.0,176.0,<15,0.0
508,2020-05-31,2020-06-06,35-39,לא ידוע,149.0,141.0,<15,0.0
509,2020-05-31,2020-06-06,35-39,נקבה,3359.0,2626.0,30.0,0.0
510,2020-05-31,2020-06-06,35-39,זכר,2281.0,1726.0,24.0,0.0
511,2020-05-31,2020-06-06,40-44,נקבה,3263.0,2443.0,25.0,0.0
512,2020-05-31,2020-06-06,40-44,לא ידוע,145.0,138.0,<15,0.0
513,2020-05-31,2020-06-06,40-44,זכר,2029.0,1527.0,29.0,0.0
514,2020-05-31,2020-06-06,45-49,לא ידוע,89.0,87.0,<15,0.0
515,2020-05-31,2020-06-06,45-49,נקבה,2565.0,1830.0,19.0,0.0
516,2020-05-31,2020-06-06,45-49,זכר,1735.0,1202.0,21.0,0.0
517,2020-05-31,2020-06-06,50-54,זכר,1409.0,930.0,20.0,0.0
518,2020-05-31,2020-06-06,50-54,לא ידוע,84.0,80.0,0.0,0.0
519,2020-05-31,2020-06-06,50-54,נקבה,2039.0,1396.0,17.0,0.0
520,2020-05-31,2020-06-06,55-59,נקבה,1787.0,1154.0,18.0,0.0
521,2020-05-31,2020-06-06,55-59,לא ידוע,49.0,48.0,0.0,0.0
522,2020-05-31,2020-06-06,55-59,זכר,1194.0,742.0,16.0,<15
523,2020-05-31,2020-06-06,60-64,זכר,1096.0,604.0,<15,<15
524,2020-05-31,2020-06-06,60-64,נקבה,1600.0,1035.0,<15,0.0
525,2020-05-31,2020-06-06,60-64,לא ידוע,57.0,54.0,<15,0.0
526,2020-05-31,2020-06-06,65-69,נקבה,1300.0,817.0,<15,0.0
527,2020-05-31,2020-06-06,65-69,זכר,1119.0,623.0,<15,<15
528,2020-05-31,2020-06-06,65-69,לא ידוע,82.0,82.0,<15,0.0
529,2020-05-31,2020-06-06,70-74,לא ידוע,159.0,152.0,0.0,0.0
530,2020-05-31,2020-06-06,70-74,נקבה,1170.0,750.0,<15,0.0
531,2020-05-31,2020-06-06,70-74,זכר,1062.0,595.0,<15,<15
532,2020-05-31,2020-06-06,75-79,נקבה,936.0,574.0,<15,0.0
533,2020-05-31,2020-06-06,75-79,זכר,649.0,339.0,<15,<15
534,2020-05-31,2020-06-06,75-79,לא ידוע,115.0,111.0,0.0,0.0
535,2020-05-31,2020-06-06,80+,זכר,1920.0,928.0,<15,<15
536,2020-05-31,2020-06-06,80+,לא ידוע,373.0,361.0,0.0,0.0
537,2020-05-31,2020-06-06,80+,נקבה,3821.0,1817.0,<15,<15
538,2020-05-31,2020-06-06,NULL,זכר,1099.0,946.0,19.0,0.0
539,2020-05-31,2020-06-06,NULL,נקבה,1184.0,1026.0,<15,0.0
540,2020-05-31,2020-06-06,NULL,לא ידוע,579.0,549.0,<15,0.0
541,2020-06-07,2020-06-13,0-19,לא ידוע,788.0,727.0,<15,0.0
542,2020-06-07,2020-06-13,0-19,זכר,16589.0,14957.0,220.0,0.0
543,2020-06-07,2020-06-13,0-19,נקבה,15059.0,13526.0,176.0,0.0
544,2020-06-07,2020-06-13,20-24,זכר,2358.0,1898.0,47.0,0.0
545,2020-06-07,2020-06-13,20-24,לא ידוע,55.0,54.0,<15,0.0
546,2020-06-07,2020-06-13,20-24,נקבה,3209.0,2675.0,54.0,0.0
547,2020-06-07,2020-06-13,25-29,נקבה,3928.0,3140.0,46.0,0.0
548,2020-06-07,2020-06-13,25-29,לא ידוע,85.0,76.0,<15,0.0
549,2020-06-07,2020-06-13,25-29,זכר,2603.0,1993.0,50.0,0.0
550,2020-06-07,2020-06-13,30-34,נקבה,4570.0,3661.0,49.0,0.0
551,2020-06-07,2020-06-13,30-34,זכר,3162.0,2486.0,60.0,0.0
552,2020-06-07,2020-06-13,30-34,לא ידוע,101.0,87.0,<15,0.0
553,2020-06-07,2020-06-13,35-39,לא ידוע,99.0,86.0,<15,0.0
554,2020-06-07,2020-06-13,35-39,נקבה,4420.0,3515.0,42.0,0.0
555,2020-06-07,2020-06-13,35-39,זכר,3090.0,2444.0,42.0,0.0
556,2020-06-07,2020-06-13,40-44,נקבה,3963.0,2962.0,44.0,0.0
557,2020-06-07,2020-06-13,40-44,לא ידוע,87.0,80.0,0.0,0.0
558,2020-06-07,2020-06-13,40-44,זכר,2622.0,1961.0,47.0,0.0
559,2020-06-07,2020-06-13,45-49,לא ידוע,69.0,62.0,0.0,0.0
560,2020-06-07,2020-06-13,45-49,נקבה,3160.0,2302.0,49.0,0.0
561,2020-06-07,2020-06-13,45-49,זכר,2133.0,1545.0,32.0,0.0
562,2020-06-07,2020-06-13,50-54,זכר,1602.0,1059.0,38.0,0.0
563,2020-06-07,2020-06-13,50-54,לא ידוע,48.0,45.0,<15,0.0
564,2020-06-07,2020-06-13,50-54,נקבה,2410.0,1712.0,35.0,0.0
565,2020-06-07,2020-06-13,55-59,נקבה,2264.0,1566.0,23.0,0.0
566,2020-06-07,2020-06-13,55-59,לא ידוע,37.0,35.0,0.0,0.0
567,2020-06-07,2020-06-13,55-59,זכר,1361.0,843.0,21.0,0.0
568,2020-06-07,2020-06-13,60-64,זכר,1398.0,859.0,19.0,0.0
569,2020-06-07,2020-06-13,60-64,נקבה,2089.0,1374.0,19.0,0.0
570,2020-06-07,2020-06-13,60-64,לא ידוע,34.0,27.0,0.0,0.0
571,2020-06-07,2020-06-13,65-69,נקבה,1541.0,1062.0,<15,0.0
572,2020-06-07,2020-06-13,65-69,זכר,1202.0,756.0,18.0,<15
573,2020-06-07,2020-06-13,65-69,לא ידוע,33.0,31.0,<15,0.0
574,2020-06-07,2020-06-13,70-74,לא ידוע,38.0,29.0,<15,0.0
575,2020-06-07,2020-06-13,70-74,נקבה,1497.0,1021.0,<15,0.0
576,2020-06-07,2020-06-13,70-74,זכר,1104.0,655.0,<15,0.0
577,2020-06-07,2020-06-13,75-79,נקבה,1096.0,686.0,<15,0.0
578,2020-06-07,2020-06-13,75-79,זכר,681.0,422.0,<15,<15
579,2020-06-07,2020-06-13,75-79,לא ידוע,19.0,<15,0.0,0.0
580,2020-06-07,2020-06-13,80+,זכר,1960.0,1111.0,<15,<15
581,2020-06-07,2020-06-13,80+,לא ידוע,90.0,40.0,0.0,0.0
582,2020-06-07,2020-06-13,80+,נקבה,4072.0,2363.0,<15,0.0
583,2020-06-07,2020-06-13,NULL,זכר,1045.0,846.0,25.0,0.0
584,2020-06-07,2020-06-13,NULL,נקבה,1065.0,926.0,<15,0.0
585,2020-06-07,2020-06-13,NULL,לא ידוע,346.0,275.0,18.0,0.0
586,2020-06-14,2020-06-20,0-19,לא ידוע,687.0,634.0,0.0,0.0
587,2020-06-14,2020-06-20,0-19,זכר,12648.0,11232.0,230.0,0.0
588,2020-06-14,2020-06-20,0-19,נקבה,12195.0,10999.0,192.0,0.0
589,2020-06-14,2020-06-20,20-24,זכר,2636.0,2091.0,73.0,0.0
590,2020-06-14,2020-06-20,20-24,לא ידוע,<15,<15,0.0,0.0
591,2020-06-14,2020-06-20,20-24,נקבה,3097.0,2499.0,73.0,0.0
592,2020-06-14,2020-06-20,25-29,נקבה,3855.0,2864.0,75.0,0.0
593,2020-06-14,2020-06-20,25-29,לא ידוע,17.0,<15,0.0,0.0
594,2020-06-14,2020-06-20,25-29,זכר,2860.0,2115.0,72.0,<15
595,2020-06-14,2020-06-20,30-34,נקבה,4036.0,2968.0,61.0,0.0
596,2020-06-14,2020-06-20,30-34,זכר,3023.0,2183.0,87.0,0.0
597,2020-06-14,2020-06-20,30-34,לא ידוע,31.0,19.0,0.0,0.0
598,2020-06-14,2020-06-20,35-39,לא ידוע,17.0,<15,0.0,0.0
599,2020-06-14,2020-06-20,35-39,נקבה,3924.0,2844.0,59.0,0.0
600,2020-06-14,2020-06-20,35-39,זכר,2891.0,2070.0,57.0,0.0
601,2020-06-14,2020-06-20,40-44,נקבה,3789.0,2627.0,60.0,0.0
602,2020-06-14,2020-06-20,40-44,לא ידוע,20.0,<15,0.0,0.0
603,2020-06-14,2020-06-20,40-44,זכר,2545.0,1842.0,55.0,0.0
604,2020-06-14,2020-06-20,45-49,לא ידוע,<15,<15,0.0,0.0
605,2020-06-14,2020-06-20,45-49,נקבה,3019.0,1996.0,43.0,0.0
606,2020-06-14,2020-06-20,45-49,זכר,2154.0,1421.0,62.0,0.0
607,2020-06-14,2020-06-20,50-54,זכר,1643.0,1031.0,44.0,0.0
608,2020-06-14,2020-06-20,50-54,לא ידוע,<15,<15,<15,0.0
609,2020-06-14,2020-06-20,50-54,נקבה,2621.0,1625.0,46.0,0.0
610,2020-06-14,2020-06-20,55-59,נקבה,2369.0,1388.0,37.0,0.0
611,2020-06-14,2020-06-20,55-59,לא ידוע,<15,<15,0.0,0.0
612,2020-06-14,2020-06-20,55-59,זכר,1515.0,889.0,29.0,0.0
613,2020-06-14,2020-06-20,60-64,זכר,1461.0,864.0,40.0,0.0
614,2020-06-14,2020-06-20,60-64,נקבה,2034.0,1201.0,25.0,0.0
615,2020-06-14,2020-06-20,60-64,לא ידוע,<15,<15,0.0,0.0
616,2020-06-14,2020-06-20,65-69,נקבה,1642.0,962.0,27.0,0.0
617,2020-06-14,2020-06-20,65-69,זכר,1316.0,727.0,21.0,0.0
618,2020-06-14,2020-06-20,65-69,לא ידוע,<15,<15,0.0,0.0
619,2020-06-14,2020-06-20,70-74,לא ידוע,<15,0.0,0.0,0.0
620,2020-06-14,2020-06-20,70-74,נקבה,1472.0,773.0,24.0,<15
621,2020-06-14,2020-06-20,70-74,זכר,1187.0,609.0,31.0,0.0
