day_date,age_group,vaccinated_amount_cum,vaccinated_procces_amount_cum,not_vaccinated_amount_cum,verified_amount_vaccinated,verified_amount_vaccinated_procces,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_vaccinated_procces_normalized,verified_not_vaccinated_normalized,Serious_amount_vaccinated,Serious_amount_vaccinated_procces,Serious_amount_not_vaccinated,Serious_vaccinated_normalized,Serious_vaccinated_procces_normalized,Serious_not_vaccinated_normalized,New_Serious_amount_vaccinated,New_Serious_amount_vaccinated_procces,New_Serious_amount_not_vaccinated,New_Serious_vaccinated_normalized,New_Serious_vaccinated_procces_normalized,New_Serious_not_vaccinated_normalized,Death_amount_vaccinated,Death_amount_vaccinated_procces,Death_amount_not_vaccinated,Death_vaccinated_normalized,Death_vaccinated_procces_normalized,Death_not_vaccinated_normalized,boost_vaccinated_amount_cum,verified_boost_vaccinated_normalized,Serious_boost_vaccinated_normalized,New_Serious_boost_vaccinated_normalized,verified_amount_boost_vaccinated,Serious_amount_boost_vaccinated,New_Serious_amount_boost_vaccinated,Death_amount_boost_vaccinated,Death_amount_boost_vaccinated_normalized
2021-02-07T00:00:00.000Z,מעל גיל 60,982482,158397,288345,68,58,140,6.9,36.6,48.6,56,224,437,5.7,141.4,151.6,,,,,,,,,,,,,,,,,,,,,
2021-02-08T00:00:00.000Z,מתחת לגיל 60,895749,1515791,5450976,74,1093,6174,8.3,72.1,113.3,11,61,335,1.2,4,6.1,,,,,,,,,,,,,,,,,,,,,
2021-02-08T00:00:00.000Z,כלל האוכלוסיה,1888276,1668080,5735384,177,1191,6475,9.4,71.4,112.9,74,273,763,3.9,16.4,13.3,,,,,,,,,,,,,,,,,,,,,
2021-02-08T00:00:00.000Z,מעל גיל 60,992274,152249,284701,103,95,267,10.4,62.4,93.8,63,212,426,6.3,139.2,149.6,,,,,,,,,,,,,,,,,,,,,
2021-02-09T00:00:00.000Z,מתחת לגיל 60,918701,1554727,5389088,70,854,4816,7.6,54.9,89.4,10,63,327,1.1,4.1,6.1,,,,,,,,,,,,,,,,,,,,,
2021-02-09T00:00:00.000Z,כלל האוכלוסיה,1919299,1703198,5669243,148,940,5076,7.7,55.2,89.5,70,252,741,3.6,14.8,13.1,,,,,,,,,,,,,,,,,,,,,
2021-02-09T00:00:00.000Z,מעל גיל 60,1000344,148432,280448,77,86,224,7.7,57.9,79.9,60,189,411,6,127.3,146.6,,,,,,,,,,,,,,,,,,,,,
2021-02-10T00:00:00.000Z,מתחת לגיל 60,959774,1579659,5323083,57,784,4484,5.9,49.6,84.2,9,56,326,0.9,3.5,6.1,,,,,,,,,,,,,,,,,,,,,
2021-02-10T00:00:00.000Z,מעל גיל 60,1010660,142460,276104,50,65,199,4.9,45.6,72.1,57,173,417,5.6,121.4,151,,,,,,,,,,,,,,,,,,,,,
2021-02-10T00:00:00.000Z,כלל האוכלוסיה,1970688,1722158,5598894,107,849,4720,5.4,49.3,84.3,66,229,746,3.3,13.3,13.3,,,,,,,,,,,,,,,,,,,,,
2021-02-11T00:00:00.000Z,מתחת לגיל 60,1009312,1606369,5246835,46,646,4001,4.6,40.2,76.3,8,50,334,0.8,3.1,6.4,,,,,,,,,,,,,,,,,,,,,
2021-02-11T00:00:00.000Z,מעל גיל 60,1019164,138734,271326,46,49,190,4.5,35.3,70,51,165,391,5,118.9,144.1,,,,,,,,,,,,,,,,,,,,,
2021-02-11T00:00:00.000Z,כלל האוכלוסיה,2028731,1745141,5517868,92,696,4221,4.5,39.9,76.5,59,215,727,2.9,12.3,13.2,,,,,,,,,,,,,,,,,,,,,
2021-02-12T00:00:00.000Z,כלל האוכלוסיה,2057428,1755390,5478922,91,706,3872,4.4,40.2,70.7,53,209,701,2.6,11.9,12.8,,,,,,,,,,,,,,,,,,,,,
2021-02-12T00:00:00.000Z,מתחת לגיל 60,1034042,1618370,5210104,51,646,3675,4.9,39.9,70.5,7,52,319,0.7,3.2,6.1,,,,,,,,,,,,,,,,,,,,,
2021-02-12T00:00:00.000Z,מעל גיל 60,1023131,136982,269111,40,59,167,3.9,43.1,62.1,46,157,381,4.5,114.6,141.6,,,,,,,,,,,,,,,,,,,,,
2021-02-13T00:00:00.000Z,כלל האוכלוסיה,2079577,1760631,5451532,29,281,1577,1.4,16,28.9,45,213,712,2.2,12.1,13.1,,,,,,,,,,,,,,,,,,,,,
2021-02-13T00:00:00.000Z,מעל גיל 60,1025243,136398,267583,15,21,66,1.5,15.4,24.7,38,160,388,3.7,117.3,145,,,,,,,,,,,,,,,,,,,,,
2021-02-13T00:00:00.000Z,מתחת לגיל 60,1054079,1624195,5184242,14,260,1499,1.3,16,28.9,7,53,323,0.7,3.3,6.2,,,,,,,,,,,,,,,,,,,,,
2021-02-14T00:00:00.000Z,מעל גיל 60,1032824,134266,262134,30,41,120,2.9,30.5,45.8,45,160,397,4.4,119.2,151.4,,,,,,,,,,,,,,,,,,,,,
2021-02-14T00:00:00.000Z,כלל האוכלוסיה,2148175,1766780,5376785,69,591,2823,3.2,33.5,52.5,53,223,738,2.5,12.6,13.7,,,,,,,,,,,,,,,,,,,,,
2021-02-14T00:00:00.000Z,מתחת לגיל 60,1115096,1632476,5114944,38,549,2684,3.4,33.6,52.5,8,63,339,0.7,3.9,6.6,,,,,,,,,,,,,,,,,,,,,
2021-02-15T00:00:00.000Z,מעל גיל 60,1039130,133914,256180,32,65,197,3.1,48.5,76.9,48,150,397,4.6,112,155,,,,,,,,,,,,,,,,,,,,,
2021-02-15T00:00:00.000Z,כלל האוכלוסיה,2213482,1782803,5295455,99,747,4345,4.5,41.9,82.1,58,204,737,2.6,11.4,13.9,,,,,,,,,,,,,,,,,,,,,
2021-02-15T00:00:00.000Z,מתחת לגיל 60,1174097,1648851,5039568,67,681,4118,5.7,41.3,81.7,10,54,338,0.9,3.3,6.7,,,,,,,,,,,,,,,,,,,,,
2021-02-16T00:00:00.000Z,מתחת לגיל 60,1235451,1664891,4962174,39,672,3604,3.2,40.4,72.6,8,48,329,0.6,2.9,6.6,,,,,,,,,,,,,,,,,,,,,
2021-02-16T00:00:00.000Z,מעל גיל 60,1045195,133783,250246,42,38,147,4,28.4,58.7,44,143,373,4.2,106.9,149.1,,,,,,,,,,,,,,,,,,,,,
2021-02-16T00:00:00.000Z,כלל האוכלוסיה,2280901,1798712,5212127,81,712,3776,3.6,39.6,72.4,52,191,703,2.3,10.6,13.5,,,,,,,,,,,,,,,,,,,,,
2021-02-17T00:00:00.000Z,מתחת לגיל 60,1301769,1656920,4903827,60,617,3235,4.6,37.2,66,8,51,340,0.6,3.1,6.9,,,,,,,,,,,,,,,,,,,,,
2021-02-17T00:00:00.000Z,מעל גיל 60,1051001,131433,246790,41,43,131,3.9,32.7,53.1,43,139,367,4.1,105.8,148.7,,,,,,,,,,,,,,,,,,,,,
2021-02-17T00:00:00.000Z,כלל האוכלוסיה,2353026,1788390,5150324,101,660,3407,4.3,36.9,66.2,51,190,708,2.2,10.6,13.7,,,,,,,,,,,,,,,,,,,,,
2021-02-18T00:00:00.000Z,מעל גיל 60,1057541,128773,242910,34,29,104,3.2,22.5,42.8,39,130,346,3.7,101,142.4,,,,,,,,,,,,,,,,,,,,,
2021-02-18T00:00:00.000Z,כלל האוכלוסיה,2425021,1785380,5081339,74,517,2741,3.1,29,53.9,48,174,672,2,9.7,13.2,,,,,,,,,,,,,,,,,,,,,
2021-02-18T00:00:00.000Z,מתחת לגיל 60,1367224,1656570,4838722,40,488,2595,2.9,29.5,53.6,9,44,325,0.7,2.7,6.7,,,,,,,,,,,,,,,,,,,,,
2021-02-19T00:00:00.000Z,מתחת לגיל 60,1401373,1659980,4801163,48,590,2931,3.4,35.5,61,9,40,302,0.6,2.4,6.3,,,,,,,,,,,,,,,,,,,,,
2021-02-19T00:00:00.000Z,כלל האוכלוסיה,2462490,1787476,5041774,75,632,3086,3,35.4,61.2,44,161,628,1.8,9,12.5,,,,,,,,,,,,,,,,,,,,,
2021-02-19T00:00:00.000Z,מעל גיל 60,1060861,127459,240904,27,42,132,2.5,33,54.8,35,121,325,3.3,94.9,134.9,,,,,,,,,,,,,,,,,,,,,
2021-02-20T00:00:00.000Z,מעל גיל 60,1062953,126994,239277,14,26,42,1.3,20.5,17.6,32,111,311,3,87.4,130,,,,,,,,,,,,,,,,,,,,,
2021-02-20T00:00:00.000Z,כלל האוכלוסיה,2492877,1788675,5010188,24,215,1016,1,12,20.3,43,149,630,1.7,8.3,12.6,,,,,,,,,,,,,,,,,,,,,
2021-02-20T00:00:00.000Z,מתחת לגיל 60,1429668,1661644,4771204,10,189,966,0.7,11.4,20.2,11,38,318,0.8,2.3,6.7,,,,,,,,,,,,,,,,,,,,,
2021-02-21T00:00:00.000Z,כלל האוכלוסיה,2561871,1799003,4930866,75,591,2441,2.9,32.9,49.5,44,145,623,1.7,8.1,12.6,,,,,,,,,,,,,,,,,,,,,
2021-02-21T00:00:00.000Z,מתחת לגיל 60,1492424,1672214,4697878,54,560,2303,3.6,33.5,49,10,36,316,0.7,2.2,6.7,,,,,,,,,,,,,,,,,,,,,
2021-02-21T00:00:00.000Z,מעל גיל 60,1069191,126752,233281,21,31,123,2,24.5,52.7,34,109,306,3.2,86,131.2,,,,,,,,,,,,,,,,,,,,,
2021-02-22T00:00:00.000Z,מתחת לגיל 60,1561268,1681489,4619759,68,709,3708,4.4,42.2,80.3,8,33,317,0.5,2,6.9,,,,,,,,,,,,,,,,,,,,,
2021-02-22T00:00:00.000Z,כלל האוכלוסיה,2637497,1808272,4845971,112,779,3917,4.2,43.1,80.8,41,137,630,1.6,7.6,13,,,,,,,,,,,,,,,,,,,,,
2021-02-22T00:00:00.000Z,מעל גיל 60,1075973,126746,226505,44,70,169,4.1,55.2,74.6,33,104,312,3.1,82.1,137.7,,,,,,,,,,,,,,,,,,,,,
2021-02-23T00:00:00.000Z,מתחת לגיל 60,1633538,1680478,4548500,70,778,3343,4.3,46.3,73.5,8,38,309,0.5,2.3,6.8,,,,,,,,,,,,,,,,,,,,,
2021-02-23T00:00:00.000Z,מעל גיל 60,1082008,126651,220565,37,35,155,3.4,27.6,70.3,33,103,301,3,81.3,136.5,,,,,,,,,,,,,,,,,,,,,
2021-02-23T00:00:00.000Z,כלל האוכלוסיה,2715804,1807164,4768772,107,813,3527,3.9,45,74,41,141,610,1.5,7.8,12.8,,,,,,,,,,,,,,,,,,,,,
2021-02-24T00:00:00.000Z,מתחת לגיל 60,1704049,1665907,4492560,64,783,3269,3.8,47,72.8,8,46,312,0.5,2.8,6.9,,,,,,,,,,,,,,,,,,,,,
2021-02-24T00:00:00.000Z,מעל גיל 60,1087008,126597,215619,45,49,132,4.1,38.7,61.2,32,96,292,2.9,75.8,135.4,,,,,,,,,,,,,,,,,,,,,
2021-02-24T00:00:00.000Z,כלל האוכלוסיה,2791315,1792539,4707886,109,832,3433,3.9,46.4,72.9,40,142,604,1.4,7.9,12.8,,,,,,,,,,,,,,,,,,,,,
2021-02-25T00:00:00.000Z,כלל האוכלוסיה,2870958,1764445,4656337,102,770,2942,3.6,43.6,63.2,37,121,590,1.3,6.9,12.7,,,,,,,,,,,,,,,,,,,,,
2021-02-25T00:00:00.000Z,מתחת לגיל 60,1778877,1638338,4445301,71,722,2795,4,44.1,62.9,8,41,306,0.4,2.5,6.9,,,,,,,,,,,,,,,,,,,,,
2021-02-25T00:00:00.000Z,מעל גיל 60,1091823,126072,211329,31,47,122,2.8,37.3,57.7,29,80,284,2.7,63.5,134.4,,,,,,,,,,,,,,,,,,,,,
2021-02-26T00:00:00.000Z,מתחת לגיל 60,1814887,1626155,4421474,69,771,2773,3.8,47.4,62.7,8,38,304,0.4,2.3,6.9,,,,,,,,,,,,,,,,,,,,,
2021-02-26T00:00:00.000Z,מעל גיל 60,1093893,125941,209390,25,40,110,2.3,31.8,52.5,30,86,274,2.7,68.3,130.9,,,,,,,,,,,,,,,,,,,,,
2021-02-26T00:00:00.000Z,כלל האוכלוסיה,2909038,1752131,4630571,94,812,2907,3.2,46.3,62.8,38,124,578,1.3,7.1,12.5,,,,,,,,,,,,,,,,,,,,,
2021-02-27T00:00:00.000Z,מתחת לגיל 60,1842209,1615846,4404461,33,291,1003,1.8,18,22.8,8,40,291,0.4,2.5,6.6,,,,,,,,,,,,,,,,,,,,,
2021-02-27T00:00:00.000Z,מעל גיל 60,1095257,125826,208141,27,27,40,2.5,21.5,19.2,37,83,276,3.4,66,132.6,,,,,,,,,,,,,,,,,,,,,
2021-02-27T00:00:00.000Z,כלל האוכלוסיה,2937724,1741707,4612309,60,319,1059,2,18.3,23,45,123,568,1.5,7.1,12.3,,,,,,,,,,,,,,,,,,,,,
2021-02-28T00:00:00.000Z,כלל האוכלוסיה,3016325,1703280,4572135,105,723,2232,3.5,42.4,48.8,47,127,570,1.6,7.5,12.5,,,,,,,,,,,,,,,,,,,,,
2021-02-28T00:00:00.000Z,מתחת לגיל 60,1915293,1579262,4367961,76,688,2122,4,43.6,48.6,8,40,294,0.4,2.5,6.7,,,,,,,,,,,,,,,,,,,,,
2021-02-28T00:00:00.000Z,מעל גיל 60,1100773,123984,204467,29,35,97,2.6,28.2,47.4,39,87,276,3.5,70.2,135,,,,,,,,,,,,,,,,,,,,,
2021-03-01T00:00:00.000Z,מתחת לגיל 60,1990199,1545388,4326929,88,933,3525,4.4,60.4,81.5,9,37,281,0.5,2.4,6.5,,,,,,,,,,,,,,,,,,,,,
2021-03-01T00:00:00.000Z,מעל גיל 60,1106521,122722,199981,49,72,145,4.4,58.7,72.5,36,88,277,3.3,71.7,138.5,,,,,,,,,,,,,,,,,,,,,
2021-03-01T00:00:00.000Z,כלל האוכלוסיה,3096979,1668144,4526617,137,1006,3712,4.4,60.3,82,45,125,559,1.5,7.5,12.3,,,,,,,,,,,,,,,,,,,,,
2021-03-02T00:00:00.000Z,מתחת לגיל 60,2055537,1516420,4290559,106,863,3140,5.2,56.9,73.2,7,40,267,0.3,2.6,6.2,,,,,,,,,,,,,,,,,,,,,
2021-03-02T00:00:00.000Z,כלל האוכלוסיה,3167596,1638536,4485608,140,927,3311,4.4,56.6,73.8,41,125,536,1.3,7.6,11.9,,,,,,,,,,,,,,,,,,,,,
2021-03-02T00:00:00.000Z,מעל גיל 60,1111800,122062,195362,34,62,128,3.1,50.8,65.5,34,85,268,3.1,69.6,137.2,,,,,,,,,,,,,,,,,,,,,
2021-03-03T00:00:00.000Z,כלל האוכלוסיה,3230705,1617219,4443816,152,1036,3482,4.7,64.1,78.4,43,137,537,1.3,8.5,12.1,,,,,,,,,,,,,,,,,,,,,
2021-03-03T00:00:00.000Z,מעל גיל 60,1116649,121990,190585,50,74,108,4.5,60.7,56.7,34,92,280,3,75.4,146.9,,,,,,,,,,,,,,,,,,,,,
2021-03-03T00:00:00.000Z,מתחת לגיל 60,2113797,1495175,4253544,101,961,3334,4.8,64.3,78.4,9,45,257,0.4,3,6,,,,,,,,,,,,,,,,,,,,,
2021-03-04T00:00:00.000Z,כלל האוכלוסיה,3295402,1592008,4404330,141,767,2750,4.3,48.2,62.4,48,132,525,1.5,8.3,11.9,,,,,,,,,,,,,,,,,,,,,
2021-03-04T00:00:00.000Z,מעל גיל 60,1120659,122027,186538,51,53,82,4.6,43.4,44,37,86,272,3.3,70.5,145.8,,,,,,,,,,,,,,,,,,,,,
2021-03-04T00:00:00.000Z,מתחת לגיל 60,2174484,1469927,4218105,90,714,2652,4.1,48.6,62.9,11,46,253,0.5,3.1,6,,,,,,,,,,,,,,,,,,,,,
2021-03-05T00:00:00.000Z,מתחת לגיל 60,2204589,1455297,4202630,72,659,2794,3.3,45.3,66.5,10,45,239,0.5,3.1,5.7,,,,,,,,,,,,,,,,,,,,,
2021-03-05T00:00:00.000Z,כלל האוכלוסיה,3327337,1577237,4387166,114,711,2887,3.4,45.1,65.8,47,125,495,1.4,7.9,11.3,,,,,,,,,,,,,,,,,,,,,
2021-03-05T00:00:00.000Z,מעל גיל 60,1122489,121886,184849,42,52,82,3.7,42.7,44.4,37,80,256,3.3,65.6,138.5,,,,,,,,,,,,,,,,,,,,,
2021-03-06T00:00:00.000Z,מתחת לגיל 60,2224749,1444726,4193041,61,354,1334,2.7,24.5,31.8,9,49,249,0.4,3.4,5.9,,,,,,,,,,,,,,,,,,,,,
2021-03-06T00:00:00.000Z,כלל האוכלוסיה,3348501,1566643,4376596,83,387,1400,2.5,24.7,32,53,126,517,1.6,8,11.8,,,,,,,,,,,,,,,,,,,,,
2021-03-06T00:00:00.000Z,מעל גיל 60,1123493,121863,183868,22,32,59,2,26.3,32.1,44,77,268,3.9,63.2,145.8,,,,,,,,,,,,,,,,,,,,,
2021-03-07T00:00:00.000Z,מתחת לגיל 60,2277668,1419234,4165614,68,447,1670,3,31.5,40.1,9,42,260,0.4,3,6.2,,,,,,,,,,,,,,,,,,,,,
2021-03-07T00:00:00.000Z,כלל האוכלוסיה,3405301,1540824,4345615,93,494,1758,2.7,32.1,40.5,54,115,535,1.6,7.5,12.3,,,,,,,,,,,,,,,,,,,,,
2021-03-07T00:00:00.000Z,מעל גיל 60,1127374,121535,180315,25,47,69,2.2,38.7,38.3,45,73,275,4,60.1,152.5,,,,,,,,,,,,,,,,,,,,,
2021-03-08T00:00:00.000Z,מתחת לגיל 60,2338164,1382995,4141357,83,647,2793,3.5,46.8,67.4,10,42,258,0.4,3,6.2,,,,,,,,,,,,,,,,,,,,,
2021-03-08T00:00:00.000Z,מעל גיל 60,1131708,120105,177411,57,66,103,5,55,58.1,45,67,253,4,55.8,142.6,,,,,,,,,,,,,,,,,,,,,
2021-03-08T00:00:00.000Z,כלל האוכלוסיה,3470131,1503155,4318454,140,714,2929,4,47.5,67.8,55,109,511,1.6,7.3,11.8,,,,,,,,,,,,,,,,,,,,,
2021-03-09T00:00:00.000Z,מעל גיל 60,1137238,117456,174530,44,43,83,3.9,36.6,47.6,45,68,245,4,57.9,140.4,,,,,,,,,,,,,,,,,,,,,
2021-03-09T00:00:00.000Z,מתחת לגיל 60,2404486,1340296,4117734,90,514,2317,3.7,38.3,56.3,10,46,250,0.4,3.4,6.1,,,,,,,,,,,,,,,,,,,,,
2021-03-09T00:00:00.000Z,כלל האוכלוסיה,3541983,1457807,4291950,134,557,2429,3.8,38.2,56.6,55,114,495,1.6,7.8,11.5,,,,,,,,,,,,,,,,,,,,,
2021-03-10T00:00:00.000Z,מתחת לגיל 60,2473493,1292054,4096969,102,433,2144,4.1,33.5,52.3,9,36,237,0.4,2.8,5.8,,,,,,,,,,,,,,,,,,,,,
2021-03-10T00:00:00.000Z,כלל האוכלוסיה,3616895,1405994,4268851,131,471,2230,3.6,33.5,52.2,53,107,483,1.5,7.6,11.3,,,,,,,,,,,,,,,,,,,,,
2021-03-10T00:00:00.000Z,מעל גיל 60,1143142,113886,172196,29,37,67,2.5,32.5,38.9,44,71,246,3.8,62.3,142.9,,,,,,,,,,,,,,,,,,,,,
2021-03-11T00:00:00.000Z,מתחת לגיל 60,2554616,1231758,4076142,83,377,1916,3.2,30.6,47,8,38,235,0.3,3.1,5.8,,,,,,,,,,,,,,,,,,,,,
2021-03-11T00:00:00.000Z,כלל האוכלוסיה,3704162,1341791,4245787,124,426,1999,3.3,31.7,47.1,51,110,472,1.4,8.2,11.1,,,,,,,,,,,,,,,,,,,,,
2021-03-11T00:00:00.000Z,מעל גיל 60,1149286,109979,169959,41,49,66,3.6,44.6,38.8,43,72,237,3.7,65.5,139.4,,,,,,,,,,,,,,,,,,,,,
2021-03-12T00:00:00.000Z,כלל האוכלוסיה,3748288,1308765,4234687,98,403,1912,2.6,30.8,45.2,53,110,452,1.4,8.4,10.7,,,,,,,,,,,,,,,,,,,,,
2021-03-12T00:00:00.000Z,מעל גיל 60,1151979,108281,168964,23,38,79,2,35.1,46.8,42,72,227,3.6,66.5,134.3,,,,,,,,,,,,,,,,,,,,,
2021-03-12T00:00:00.000Z,מתחת לגיל 60,2596049,1200430,4066037,75,365,1810,2.9,30.4,44.5,11,38,225,0.4,3.2,5.5,,,,,,,,,,,,,,,,,,,,,
2021-03-13T00:00:00.000Z,כלל האוכלוסיה,3775299,1289604,4226837,39,129,615,1,10,14.5,52,108,448,1.4,8.4,10.6,,,,,,,,,,,,,,,,,,,,,
2021-03-13T00:00:00.000Z,מעל גיל 60,1153609,107281,168334,12,11,25,1,10.3,14.9,42,69,226,3.6,64.3,134.3,,,,,,,,,,,,,,,,,,,,,
2021-03-13T00:00:00.000Z,מתחת לגיל 60,2621430,1182269,4058817,27,118,582,1,10,14.3,10,39,222,0.4,3.3,5.5,,,,,,,,,,,,,,,,,,,,,
2021-03-14T00:00:00.000Z,כלל האוכלוסיה,3854935,1230793,4206012,71,215,1103,1.8,17.5,26.2,51,113,463,1.3,9.2,11,,,,,,,,,,,,,,,,,,,,,
2021-03-14T00:00:00.000Z,מעל גיל 60,1160063,102882,166279,22,27,49,1.9,26.2,29.5,42,70,225,3.6,68,135.3,,,,,,,,,,,,,,,,,,,,,
2021-03-14T00:00:00.000Z,מתחת לגיל 60,2694612,1127857,4040047,49,188,1047,1.8,16.7,25.9,9,43,238,0.3,3.8,5.9,,,,,,,,,,,,,,,,,,,,,
2021-03-15T00:00:00.000Z,כלל האוכלוסיה,3933301,1172353,4186086,96,317,1710,2.4,27,40.8,55,109,427,1.4,9.3,10.2,,,,,,,,,,,,,,,,,,,,,
2021-03-15T00:00:00.000Z,מעל גיל 60,1166579,98240,164405,27,33,65,2.3,33.6,39.5,44,66,212,3.8,67.2,128.9,,,,,,,,,,,,,,,,,,,,,
2021-03-15T00:00:00.000Z,מתחת לגיל 60,2766462,1074059,4021995,69,284,1625,2.5,26.4,40.4,11,43,215,0.4,4,5.3,,,,,,,,,,,,,,,,,,,,,
2021-03-16T00:00:00.000Z,כלל האוכלוסיה,4014783,1109409,4167548,71,222,1271,1.8,20,30.5,50,104,431,1.2,9.4,10.3,,,,,,,,,,,,,,,,,,,,,
2021-03-16T00:00:00.000Z,מעל גיל 60,1172976,93716,162532,17,17,59,1.4,18.1,36.3,41,59,209,3.5,63,128.6,,,,,,,,,,,,,,,,,,,,,
2021-03-16T00:00:00.000Z,מתחת לגיל 60,2841547,1015639,4005330,53,205,1201,1.9,20.2,30,9,45,222,0.3,4.4,5.5,,,,,,,,,,,,,,,,,,,,,
2021-03-17T00:00:00.000Z,מעל גיל 60,1177149,91220,160855,23,29,49,2,31.8,30.5,44,59,198,3.7,64.7,123.1,,,,,,,,,,,,,,,,,,,,,
2021-03-17T00:00:00.000Z,כלל האוכלוסיה,4077918,1063772,4150050,97,218,1215,2.4,20.5,29.3,51,96,409,1.3,9,9.9,,,,,,,,,,,,,,,,,,,,,
2021-03-17T00:00:00.000Z,מתחת לגיל 60,2900509,972498,3989509,73,189,1158,2.5,19.4,29,7,37,211,0.2,3.8,5.3,,,,,,,,,,,,,,,,,,,,,
2021-03-18T00:00:00.000Z,מעל גיל 60,1181570,88430,159224,22,15,45,1.9,17,28.3,44,61,204,3.7,69,128.1,,,,,,,,,,,,,,,,,,,,,
2021-03-18T00:00:00.000Z,מתחת לגיל 60,2969268,917943,3975305,45,156,951,1.5,17,23.9,8,34,212,0.3,3.7,5.3,,,,,,,,,,,,,,,,,,,,,
2021-03-18T00:00:00.000Z,כלל האוכלוסיה,4151098,1006427,4134215,67,172,1009,1.6,17.1,24.4,52,95,416,1.3,9.4,10.1,,,,,,,,,,,,,,,,,,,,,
2021-03-19T00:00:00.000Z,מתחת לגיל 60,3010289,883044,3969183,39,127,847,1.3,14.4,21.3,7,34,203,0.2,3.9,5.1,,,,,,,,,,,,,,,,,,,,,
2021-03-19T00:00:00.000Z,כלל האוכלוסיה,4194349,969925,4127466,56,140,887,1.3,14.4,21.5,50,94,404,1.2,9.7,9.8,,,,,,,,,,,,,,,,,,,,,
2021-03-19T00:00:00.000Z,מעל גיל 60,1183800,86827,158597,17,13,34,1.4,15,21.4,43,60,201,3.6,69.1,126.7,,,,,,,,,,,,,,,,,,,,,
2021-03-20T00:00:00.000Z,כלל האוכלוסיה,4220542,948855,4122343,24,48,277,0.6,5.1,6.7,49,90,394,1.2,9.5,9.6,,,,,,,,,,,,,,,,,,,,,
2021-03-20T00:00:00.000Z,מתחת לגיל 60,3034976,862968,3964572,13,41,239,0.4,4.8,6,9,32,192,0.3,3.7,4.8,,,,,,,,,,,,,,,,,,,,,
2021-03-20T00:00:00.000Z,מעל גיל 60,1185306,85833,158085,10,7,32,0.8,8.2,20.2,40,58,202,3.4,67.6,127.8,,,,,,,,,,,,,,,,,,,,,
2021-03-21T00:00:00.000Z,מעל גיל 60,1191263,81256,156705,23,6,34,1.9,7.4,21.7,45,59,209,3.8,72.6,133.4,,,,,,,,,,,,,,,,,,,,,
2021-03-21T00:00:00.000Z,מתחת לגיל 60,3106338,803265,3952913,28,87,483,0.9,10.8,12.2,8,32,192,0.3,4,4.9,,,,,,,,,,,,,,,,,,,,,
2021-03-21T00:00:00.000Z,כלל האוכלוסיה,4297861,884575,4109304,51,93,530,1.2,10.5,12.9,53,91,401,1.2,10.3,9.8,,,,,,,,,,,,,,,,,,,,,
2021-03-22T00:00:00.000Z,כלל האוכלוסיה,4379012,816775,4095953,59,113,807,1.3,13.8,19.7,46,83,377,1.1,10.2,9.2,,,,,,,,,,,,,,,,,,,,,
2021-03-22T00:00:00.000Z,מעל גיל 60,1197927,76012,155285,23,11,43,1.9,14.5,27.7,40,54,195,3.3,71,125.6,,,,,,,,,,,,,,,,,,,,,
2021-03-22T00:00:00.000Z,מתחת לגיל 60,3180825,740709,3940982,36,102,741,1.1,13.8,18.8,6,29,182,0.2,3.9,4.6,,,,,,,,,,,,,,,,,,,,,
2021-03-23T00:00:00.000Z,כלל האוכלוסיה,4453426,744966,4093348,44,66,578,1,8.9,14.1,45,81,368,1,10.9,9,,,,,,,,,,,,,,,,,,,,,
2021-03-23T00:00:00.000Z,מעל גיל 60,1203836,70503,154885,9,4,33,0.7,5.7,21.3,38,49,186,3.2,69.5,120.1,,,,,,,,,,,,,,,,,,,,,
2021-03-23T00:00:00.000Z,מתחת לגיל 60,3249330,674409,3938777,35,62,533,1.1,9.2,13.5,7,32,182,0.2,4.7,4.6,,,,,,,,,,,,,,,,,,,,,
2021-03-24T00:00:00.000Z,מעל גיל 60,1209087,66368,153769,6,6,23,0.5,9,15,34,45,187,2.8,67.8,121.6,,,,,,,,,,,,,,,,,,,,,
2021-03-24T00:00:00.000Z,מתחת לגיל 60,3305618,627798,3929100,41,42,336,1.2,6.7,8.6,6,29,174,0.2,4.6,4.4,,,,,,,,,,,,,,,,,,,,,
2021-03-24T00:00:00.000Z,כלל האוכלוסיה,4514965,694220,4082555,47,49,382,1,7.1,9.4,40,74,361,0.9,10.7,8.8,,,,,,,,,,,,,,,,,,,,,
2021-03-25T00:00:00.000Z,מעל גיל 60,1213899,62629,152696,28,12,30,2.3,19.2,19.6,32,48,191,2.6,76.6,125.1,,,,,,,,,,,,,,,,,,,,,
2021-03-25T00:00:00.000Z,מתחת לגיל 60,3361078,581303,3920135,41,91,625,1.2,15.7,15.9,7,28,171,0.2,4.8,4.4,,,,,,,,,,,,,,,,,,,,,
2021-03-25T00:00:00.000Z,כלל האוכלוסיה,4575237,643986,4072517,69,104,670,1.5,16.1,16.5,39,76,362,0.9,11.8,8.9,,,,,,,,,,,,,,,,,,,,,
2021-03-26T00:00:00.000Z,כלל האוכלוסיה,4604094,619137,4068509,27,44,449,0.6,7.1,11,40,71,341,0.9,11.5,8.4,,,,,,,,,,,,,,,,,,,,,
2021-03-26T00:00:00.000Z,מתחת לגיל 60,3387841,558037,3916638,18,40,413,0.5,7.2,10.5,6,28,157,0.2,5,4,,,,,,,,,,,,,,,,,,,,,
